            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,
2374965.500000000, A.D. 1790-May-02 00:00:00.0000,  1.425085970073366E+09,  3.299732416633084E+07, -4.733329269720588E+07,
2375025.500000000, A.D. 1790-Jul-01 00:00:00.0000,  1.420983551407514E+09,  7.908587095963150E+07, -2.814449095053487E+07,
2375085.500000000, A.D. 1790-Aug-30 00:00:00.0000,  1.415121551678949E+09,  1.250760554320147E+08, -8.920909638163049E+06,
2375145.500000000, A.D. 1790-Oct-29 00:00:00.0000,  1.407497141860846E+09,  1.709106701875124E+08,  1.031365869537798E+07,
2375205.500000000, A.D. 1790-Dec-28 00:00:00.0000,  1.398110039043242E+09,  2.165311588210349E+08,  2.953516329565443E+07,
2375265.500000000, A.D. 1791-Feb-26 00:00:00.0000,  1.386961490505621E+09,  2.618781195953388E+08,  4.871936983474630E+07,
2375325.500000000, A.D. 1791-Apr-27 00:00:00.0000,  1.374054482631361E+09,  3.068925813377971E+08,  6.784179371035010E+07,
2375385.500000000, A.D. 1791-Jun-26 00:00:00.0000,  1.359395164217155E+09,  3.515159048537179E+08,  8.687764145510145E+07,
2375445.500000000, A.D. 1791-Aug-25 00:00:00.0000,  1.342992703779172E+09,  3.956885488913766E+08,  1.058019510179458E+08,
2375505.500000000, A.D. 1791-Oct-24 00:00:00.0000,  1.324858150984491E+09,  4.393502514795875E+08,  1.245897051644713E+08,
2375565.500000000, A.D. 1791-Dec-23 00:00:00.0000,  1.305004268601516E+09,  4.824412765452766E+08,  1.432158027973062E+08,
2375625.500000000, A.D. 1792-Feb-21 00:00:00.0000,  1.283446901160391E+09,  5.249028178998392E+08,  1.616549778076447E+08,
2375685.500000000, A.D. 1792-Apr-21 00:00:00.0000,  1.260205281552451E+09,  5.666757678389961E+08,  1.798819118992850E+08,
2375745.500000000, A.D. 1792-Jun-20 00:00:00.0000,  1.235300868076375E+09,  6.077005325308030E+08,  1.978713812688883E+08,
2375805.500000000, A.D. 1792-Aug-19 00:00:00.0000,  1.208756843326314E+09,  6.479181595375571E+08,  2.155982668509171E+08,
2375865.500000000, A.D. 1792-Oct-18 00:00:00.0000,  1.180599251302660E+09,  6.872711831190547E+08,  2.330374674977897E+08,
2375925.500000000, A.D. 1792-Dec-17 00:00:00.0000,  1.150857732530501E+09,  7.257025627552248E+08,  2.501639749095429E+08,
2375985.500000000, A.D. 1793-Feb-15 00:00:00.0000,  1.119564458999411E+09,  7.631551196942734E+08,  2.669530429372919E+08,
2376045.500000000, A.D. 1793-Apr-16 00:00:00.0000,  1.086753346992481E+09,  7.995724784018186E+08,  2.833802355980529E+08,
2376105.500000000, A.D. 1793-Jun-15 00:00:00.0000,  1.052460832263324E+09,  8.349002338580028E+08,  2.994213507846954E+08,
2376165.500000000, A.D. 1793-Aug-14 00:00:00.0000,  1.016726948557599E+09,  8.690852100232927E+08,  3.150524515163543E+08,
2376225.500000000, A.D. 1793-Oct-13 00:00:00.0000,  9.795944909710290E+08,  9.020745531827534E+08,  3.302500425628946E+08,
2376285.500000000, A.D. 1793-Dec-12 00:00:00.0000,  9.411079918624063E+08,  9.338164304596143E+08,  3.449911535947013E+08,
2376345.500000000, A.D. 1794-Feb-10 00:00:00.0000,  9.013140661436882E+08,  9.642613665671942E+08,  3.592532852188209E+08,
2376405.500000000, A.D. 1794-Apr-11 00:00:00.0000,  8.602626916389428E+08,  9.933619300129753E+08,  3.730143967930979E+08,
2376465.500000000, A.D. 1794-Jun-10 00:00:00.0000,  8.180067192144647E+08,  1.021071574832298E+09,  3.862530720425048E+08,
2376525.500000000, A.D. 1794-Aug-09 00:00:00.0000,  7.746006689031270E+08,  1.047345036673203E+09,  3.989486331468501E+08,
2376585.500000000, A.D. 1794-Oct-08 00:00:00.0000,  7.301006377188356E+08,  1.072139686959321E+09,  4.110811151649887E+08,
2376645.500000000, A.D. 1794-Dec-07 00:00:00.0000,  6.845656102253304E+08,  1.095415694216617E+09,  4.226312166635349E+08,
2376705.500000000, A.D. 1795-Feb-05 00:00:00.0000,  6.380573958260818E+08,  1.117134750367710E+09,  4.335804352898310E+08,
2376765.500000000, A.D. 1795-Apr-06 00:00:00.0000,  5.906393208440928E+08,  1.137260104666482E+09,  4.439112060800280E+08,
2376825.500000000, A.D. 1795-Jun-05 00:00:00.0000,  5.423757396846405E+08,  1.155757809414915E+09,  4.536069047099250E+08,
2376885.500000000, A.D. 1795-Aug-04 00:00:00.0000,  4.933332027601672E+08,  1.172597332387974E+09,  4.626517715206877E+08,
2376945.500000000, A.D. 1795-Oct-03 00:00:00.0000,  4.435808413934878E+08,  1.187750329622859E+09,  4.710310004494135E+08,
2377005.500000000, A.D. 1795-Dec-02 00:00:00.0000,  3.931890634264277E+08,  1.201190273553580E+09,  4.787308915316275E+08,
2377065.500000000, A.D. 1796-Jan-31 00:00:00.0000,  3.422287349710904E+08,  1.212893497477488E+09,  4.857388795239995E+08,
2377125.500000000, A.D. 1796-Mar-31 00:00:00.0000,  2.907720587748801E+08,  1.222840170708726E+09,  4.920434437900478E+08,
2377185.500000000, A.D. 1796-May-30 00:00:00.0000,  2.388933625874920E+08,  1.231013279864669E+09,  4.976341397050698E+08,
2377245.500000000, A.D. 1796-Jul-29 00:00:00.0000,  1.866679360034075E+08,  1.237397843746300E+09,  5.025017516880849E+08,
2377305.500000000, A.D. 1796-Sep-27 00:00:00.0000,  1.341709559075448E+08,  1.241981691904319E+09,  5.066383418992364E+08,
2377365.500000000, A.D. 1796-Nov-26 00:00:00.0000,  8.147797918962669E+07,  1.244756670381172E+09,  5.100371581049578E+08,
2377425.500000000, A.D. 1797-Jan-25 00:00:00.0000,  2.866603237448347E+07,  1.245717964502512E+09,  5.126926044678825E+08,
2377485.500000000, A.D. 1797-Mar-26 00:00:00.0000, -2.418726231039629E+07,  1.244862948289270E+09,  5.146003778151244E+08,
2377545.500000000, A.D. 1797-May-25 00:00:00.0000, -7.700494569658847E+07,  1.242191648539593E+09,  5.157575313587824E+08,
2377605.500000000, A.D. 1797-Jul-24 00:00:00.0000, -1.297106506146977E+08,  1.237708032808725E+09,  5.161623912197890E+08,
2377665.500000000, A.D. 1797-Sep-22 00:00:00.0000, -1.822273541854112E+08,  1.231419757378147E+09,  5.158144714490645E+08,
2377725.500000000, A.D. 1797-Nov-21 00:00:00.0000, -2.344778317480851E+08,  1.223336761722560E+09,  5.147145750819232E+08,
2377785.500000000, A.D. 1798-Jan-20 00:00:00.0000, -2.863860237330534E+08,  1.213471375471565E+09,  5.128648694993474E+08,
2377845.500000000, A.D. 1798-Mar-21 00:00:00.0000, -3.378773664642762E+08,  1.201839550621341E+09,  5.102688190929638E+08,
2377905.500000000, A.D. 1798-May-20 00:00:00.0000, -3.888775453948956E+08,  1.188461056609440E+09,  5.069310556960561E+08,
2377965.500000000, A.D. 1798-Jul-19 00:00:00.0000, -4.393124481271077E+08,  1.173357982994949E+09,  5.028574289157524E+08,
2378025.500000000, A.D. 1798-Sep-17 00:00:00.0000, -4.891095477679527E+08,  1.156554453280051E+09,  4.980550902978864E+08,
2378085.500000000, A.D. 1798-Nov-16 00:00:00.0000, -5.381985753923846E+08,  1.138077690886633E+09,  4.925324460383601E+08,
2378145.500000000, A.D. 1799-Jan-15 00:00:00.0000, -5.865104257963216E+08,  1.117958622814121E+09,  4.862989991780317E+08,
2378205.500000000, A.D. 1799-Mar-16 00:00:00.0000, -6.339766008909441E+08,  1.096230481455470E+09,  4.793653399813018E+08,
2378265.500000000, A.D. 1799-May-15 00:00:00.0000, -6.805304920270530E+08,  1.072928106370287E+09,  4.717432340517716E+08,
2378325.500000000, A.D. 1799-Jul-14 00:00:00.0000, -7.261083161239265E+08,  1.048088767333377E+09,  4.634455968683640E+08,
2378385.500000000, A.D. 1799-Sep-12 00:00:00.0000, -7.706482965659217E+08,  1.021753090499397E+09,  4.544863267373280E+08,
2378445.500000000, A.D. 1799-Nov-11 00:00:00.0000, -8.140896648960379E+08,  9.939639399710323E+08,  4.448802334753914E+08,
2378505.500000000, A.D. 1800-Jan-10 00:00:00.0000, -8.563737045272968E+08,  9.647653255449947E+08,  4.346431221707307E+08,
2378565.500000000, A.D. 1800-Mar-11 00:00:00.0000, -8.974448723481679E+08,  9.342029366408780E+08,  4.237917905870360E+08,
2378625.500000000, A.D. 1800-May-10 00:00:00.0000, -9.372503331260053E+08,  9.023252722885993E+08,  4.123438706756462E+08,
2378685.500000000, A.D. 1800-Jul-09 00:00:00.0000, -9.757386551143780E+08,  8.691829372978383E+08,  4.003177018231691E+08,
2378745.500000000, A.D. 1800-Sep-07 00:00:00.0000, -1.012860479557040E+09,  8.348272321141950E+08,  3.877323990525695E+08,
2378805.500000000, A.D. 1800-Nov-06 00:00:00.0000, -1.048569756146945E+09,  7.993103683545995E+08,  3.746078740649307E+08,
2378865.500000000, A.D. 1801-Jan-05 00:00:00.0000, -1.082823665452547E+09,  7.626866709868789E+08,  3.609647000841100E+08,
2378925.500000000, A.D. 1801-Mar-06 00:00:00.0000, -1.115581189273712E+09,  7.250123605040292E+08,  3.468239441664881E+08,
2378985.500000000, A.D. 1801-May-05 00:00:00.0000, -1.146803303616712E+09,  6.863439645944734E+08,  3.322072083710544E+08,
2379045.500000000, A.D. 1801-Jul-04 00:00:00.0000, -1.176454263732245E+09,  6.467381945157728E+08,  3.171366765536278E+08,
2379105.500000000, A.D. 1801-Sep-02 00:00:00.0000, -1.204501912946600E+09,  6.062531031973106E+08,  3.016350168072264E+08,
2379165.500000000, A.D. 1801-Nov-01 00:00:00.0000, -1.230916315423388E+09,  5.649483637418410E+08,  2.857251970673770E+08,
2379225.500000000, A.D. 1801-Dec-31 00:00:00.0000, -1.255669424947736E+09,  5.228836990714980E+08,  2.694304944192864E+08,
2379285.500000000, A.D. 1802-Mar-01 00:00:00.0000, -1.278736332146888E+09,  4.801184167498646E+08,  2.527745730841868E+08,
2379345.500000000, A.D. 1802-Apr-30 00:00:00.0000, -1.300095897623341E+09,  4.367124365814087E+08,  2.357814370275191E+08,
2379405.500000000, A.D. 1802-Jun-29 00:00:00.0000, -1.319729573529172E+09,  3.927270113457853E+08,  2.184752516667515E+08,
2379465.500000000, A.D. 1802-Aug-28 00:00:00.0000, -1.337620539059611E+09,  3.482233717347277E+08,  2.008803114516709E+08,
2379525.500000000, A.D. 1802-Oct-27 00:00:00.0000, -1.353754766753576E+09,  3.032619053625240E+08,  1.830211348538200E+08,
2379585.500000000, A.D. 1802-Dec-26 00:00:00.0000, -1.368121878744884E+09,  2.579029511587573E+08,  1.649224537753311E+08,
2379645.500000000, A.D. 1803-Feb-24 00:00:00.0000, -1.380714252028571E+09,  2.122078201423875E+08,  1.466090401283547E+08,
2379705.500000000, A.D. 1803-Apr-25 00:00:00.0000, -1.391525732981368E+09,  1.662377917585444E+08,  1.281056132485018E+08,
2379765.500000000, A.D. 1803-Jun-24 00:00:00.0000, -1.400552429314600E+09,  1.200529394586438E+08,  1.094369292009242E+08,
2379825.500000000, A.D. 1803-Aug-23 00:00:00.0000, -1.407793756139896E+09,  7.371262330753388E+07,  9.062779983492211E+07,
2379885.500000000, A.D. 1803-Oct-22 00:00:00.0000, -1.413251935273852E+09,  2.727668294832150E+07,  7.170294111705112E+07,
2379945.500000000, A.D. 1803-Dec-21 00:00:00.0000, -1.416930496355190E+09, -1.919508849746854E+07,  5.268683696420909E+07,
