"spkid","full_name","diameter","extent","rot_per","orbit_id","epoch","e","a","q","i","w","ad","per","per_y","sigma_e","sigma_a","sigma_q","sigma_i","sigma_per","first_obs","last_obs"
2005476,"  5476 Mulius (1989 TO11)",35.096,,5.78,"JPL 36",2459600.5,0.0749,5.112,4.729,13.70,95.66,5.49,4.22e+03,11.6,2.4e-08,6.6e-08,1.7e-07,9.1e-07,8.2e-05,1952-08-24,2021-11-02
2005511,"  5511 Cloanthus (1988 TH1)",39.773,,336,"JPL 38",2459600.5,0.1182,5.247,4.627,11.17,121.59,5.87,4.39e+03,12,2.5e-08,6.6e-08,1.7e-07,9.3e-07,8.2e-05,1951-07-30,2021-11-04
2005637,"  5637 Gyas (1988 RF1)",28.168,,,"JPL 27",2459600.5,0.1196,5.168,4.549,22.42,331.13,5.79,4.29e+03,11.7,6.2e-08,1.2e-07,3.8e-07,6.5e-06,1.5e-04,1953-08-14,2021-05-10
2005638,"  5638 Deikoon (1988 TA3)",41.455,,19.4,"JPL 39",2459600.5,0.1068,5.238,4.679,10.91,92.87,5.80,4.38e+03,12,2.5e-08,5.6e-08,1.6e-07,1.9e-07,7.1e-05,1988-08-18,2021-10-03
2005648,"  5648 Axius (1990 VU1)",59.295,,37.56,"JPL 48",2459600.5,0.1669,5.144,4.286,22.70,269.02,6.00,4.26e+03,11.7,2.3e-08,7.4e-08,1.6e-07,2.2e-06,9.1e-05,1950-06-15,2021-09-20
2005652,"  5652 Amphimachus (1992 HS3)",53.921,,8.374,"JPL 42",2459600.5,0.0772,5.212,4.809,1.90,108.82,5.61,4.35e+03,11.9,2.9e-08,5.9e-08,1.8e-07,2.6e-07,7.3e-05,1955-04-20,2022-03-16
2005907,"  5907 Rhigmus (1989 TU5)",31.248,,,"JPL 35",2459600.5,0.0986,5.146,4.639,1.92,141.99,5.65,4.26e+03,11.7,4.5e-08,6.0e-08,2.4e-07,4.0e-06,7.5e-05,1988-09-10,2021-09-08
2006002,"  6002 Eetion (1988 RO)",40.408,,12.918,"JPL 36",2459600.5,0.0921,5.226,4.745,15.55,158.64,5.71,4.36e+03,11.9,2.3e-08,7.4e-08,1.5e-07,9.8e-07,9.3e-05,1953-09-16,2022-02-18
2006090,"  6090 Aulis (1989 DJ)",59.568,,18.476,"JPL 50",2459600.5,0.0583,5.3,4.991,20.20,74.59,5.61,4.46e+03,12.2,2.8e-08,8.3e-08,2.1e-07,1.5e-06,1.1e-04,1954-03-28,2022-03-02
2006443,"  6443 Harpalion (1988 RH12)",,,,"JPL 20",2459600.5,0.1266,5.24,4.576,9.50,199.60,5.90,4.38e+03,12,4.6e-08,8.9e-08,2.7e-07,4.5e-06,1.1e-04,1988-09-14,2021-08-30
2006545,"  6545 Leitus (1986 TR6)",50.951,,16.26,"JPL 41",2459600.5,0.0522,5.158,4.889,11.98,147.91,5.43,4.28e+03,11.7,2.2e-08,6.5e-08,1.6e-07,5.7e-07,8.1e-05,1986-10-05,2022-03-23
2006997,"  6997 Laomedon (3104 T-3)",37.549,,,"JPL 38",2459600.5,0.1022,5.176,4.648,19.12,58.65,5.71,4.3e+03,11.8,2.4e-08,6.5e-08,1.6e-07,1.3e-06,8.1e-05,1953-10-31,2021-11-04
2006998,"  6998 Tithonus (3108 T-3)",27.828,,,"JPL 30",2459600.5,0.0714,5.178,4.808,1.73,259.42,5.55,4.3e+03,11.8,3.9e-08,6.6e-08,2.3e-07,5.1e-06,8.3e-05,1977-10-07,2021-08-29
2007119,"  7119 Hiera (1989 AV2)",59.150,,400,"JPL 47",2459600.5,0.1040,5.13,4.596,19.34,123.35,5.66,4.24e+03,11.6,2.6e-08,7.9e-08,1.9e-07,3.3e-07,9.9e-05,1987-11-22,2022-02-25
2007152,"  7152 Euneus (1973 SH1)",39.770,,9.73,"JPL 42",2459600.5,0.0648,5.154,4.820,3.71,306.93,5.49,4.27e+03,11.7,2.7e-08,6.2e-08,1.8e-07,7.7e-07,7.7e-05,1973-09-19,2022-03-09
2007214,"  7214 Anticlus (1973 SM1)",19.996,,,"JPL 37",2459600.5,0.0352,5.192,5.009,13.45,215.92,5.37,4.32e+03,11.8,5.2e-08,7.5e-08,2.9e-07,5.9e-06,9.4e-05,1973-09-19,2022-03-16
2007352,"  7352 Hypsenor (1994 CO)",47.731,,648,"JPL 48",2459600.5,0.0376,5.127,4.934,8.18,128.11,5.32,4.24e+03,11.6,1.9e-08,5.5e-08,1.3e-07,2.6e-07,6.9e-05,1988-08-16,2021-10-06
2007543,"  7543 Prylis (1973 SY)",42.893,,17.8,"JPL 42",2459600.5,0.0646,5.2,4.865,14.06,207.16,5.54,4.33e+03,11.9,2.2e-08,6.8e-08,1.5e-07,5.7e-07,8.5e-05,1956-05-08,2022-03-24
2007641,"  7641 Cteatus (1986 TT6)",71.839,,27.77,"JPL 46",2459600.5,0.0541,5.216,4.934,34.69,227.43,5.50,4.35e+03,11.9,5.3e-08,9.3e-08,3.4e-07,4.2e-06,1.2e-04,1975-11-03,2022-03-09
2007815,"  7815 Dolon (1987 QN)",42.516,,,"JPL 41",2459600.5,0.0600,5.267,4.951,20.37,218.66,5.58,4.42e+03,12.1,2.1e-08,7.5e-08,1.4e-07,4.9e-07,9.4e-05,1987-08-21,2021-10-19
2008060,"  8060 Anius (1973 SD1)",37.873,,6.47686,"JPL 36",2459600.5,0.0931,5.203,4.719,7.08,33.58,5.69,4.34e+03,11.9,4.2e-08,6.3e-08,2.3e-07,5.1e-06,7.9e-05,1973-09-19,2022-03-23
2008125,"  8125 Tyndareus (5493 T-2)",27.088,,,"JPL 43",2459600.5,0.0485,5.196,4.944,13.11,57.77,5.45,4.33e+03,11.8,2.2e-08,7.6e-08,1.5e-07,3.9e-07,9.5e-05,1955-03-24,2022-03-14
2008241,"  8241 Agrius (1973 SE1)",27.174,,17.89,"JPL 38",2459600.5,0.0429,5.157,4.936,4.34,265.91,5.38,4.28e+03,11.7,3.6e-08,6.1e-08,1.7e-07,5.1e-06,7.6e-05,1973-09-19,2022-03-25
2008317,"  8317 Eurysaces (4523 P-L)",26.210,,,"JPL 39",2459600.5,0.0464,5.309,5.063,0.95,116.06,5.56,4.47e+03,12.2,3.6e-08,6.4e-08,1.8e-07,4.7e-06,8.0e-05,1960-09-24,2022-03-15
2009023,"  9023 Mnesthus (1988 RG1)",49.151,,30.66,"JPL 41",2459600.5,0.0655,5.217,4.875,23.93,159.45,5.56,4.35e+03,11.9,2.1e-08,7.1e-08,1.6e-07,4.5e-07,8.8e-05,1950-07-19,2021-10-17
2009030,"  9030 Othryoneus (1989 UX5)",32.186,,6.3,"JPL 32",2459600.5,0.0159,5.312,5.228,4.22,13.28,5.40,4.47e+03,12.2,4.1e-08,8.1e-08,2.1e-07,4.2e-06,1.0e-04,1954-09-04,2021-08-25
2009142,"  9142 Rhesus (5191 T-3)",42.306,,7.325,"JPL 40",2459600.5,0.1309,5.161,4.485,12.81,173.75,5.84,4.28e+03,11.7,2.1e-08,6.4e-08,1.5e-07,1.1e-06,8.0e-05,1954-12-22,2021-09-23
2009430,"  9430 Erichthonios (1996 HU10)",27.532,,26.264,"JPL 33",2459600.5,0.0545,5.261,4.974,1.00,311.61,5.55,4.41e+03,12.1,3.8e-08,7.5e-08,2.4e-07,3.8e-06,9.4e-05,1978-11-29,2021-08-27
2009431,"  9431 Pytho (1996 PS1)",38.358,,,"JPL 46",2459600.5,0.0866,5.116,4.673,21.34,185.63,5.56,4.23e+03,11.6,2.9e-08,7.0e-08,1.8e-07,4.0e-06,8.7e-05,1993-06-16,2022-03-01
2009590,"  9590 Hyria (1991 DK1)",,,,"JPL 35",2459600.5,0.0394,5.103,4.903,6.66,191.79,5.30,4.21e+03,11.5,4.6e-08,7.3e-08,2.2e-07,5.0e-06,9.1e-05,1991-02-20,2022-02-13
2009694,"  9694 Lycomedes (6581 P-L)",31.736,,18.2,"JPL 46",2459600.5,0.0380,5.082,4.889,4.95,59.26,5.27,4.18e+03,11.5,2.7e-08,7.1e-08,1.9e-07,2.0e-06,8.8e-05,1960-09-26,2022-02-21
2009712,"  9712 Nauplius (1973 SO1)",33.423,,19.41,"JPL 41",2459600.5,0.1283,5.228,4.557,8.47,274.42,5.90,4.37e+03,12,3.9e-08,7.9e-08,2.5e-07,6.0e-06,9.9e-05,1973-09-19,2022-02-18
2009713,"  9713 Oceax (1973 SP1)",18.651,,22,"JPL 37",2459600.5,0.0552,5.172,4.887,4.16,313.31,5.46,4.3e+03,11.8,3.4e-08,7.0e-08,2.1e-07,4.7e-06,8.7e-05,1973-09-19,2022-02-20
2009790,"  9790 Deipyrus (1995 OK8)",32.771,,8.01,"JPL 39",2459600.5,0.0559,5.242,4.949,5.92,152.58,5.54,4.38e+03,12,4.6e-08,7.2e-08,2.8e-07,4.0e-06,9.0e-05,1987-11-26,2022-03-11
2009799,"  9799 Thronium (1996 RJ)",68.033,,21.52,"JPL 41",2459600.5,0.0486,5.19,4.938,30.52,115.41,5.44,4.32e+03,11.8,3.2e-08,9.2e-08,2.2e-07,8.0e-07,1.1e-04,1986-12-01,2022-03-16
2009807,"  9807 Rhene (1997 SJ4)",24.683,,346.,"JPL 32",2459600.5,0.1549,5.206,4.400,4.97,197.40,6.01,4.34e+03,11.9,4.6e-08,7.0e-08,2.8e-07,4.8e-06,8.8e-05,1988-01-11,2022-03-09
2009817,"  9817 Thersander (6540 P-L)",22.879,,,"JPL 35",2459600.5,0.0427,5.255,5.031,9.17,81.79,5.48,4.4e+03,12,4.2e-08,9.9e-08,2.7e-07,6.2e-06,1.2e-04,1960-09-24,2022-02-20
2009818,"  9818 Eurymachos (6591 P-L)",28.076,,,"JPL 40",2459600.5,0.0047,5.197,5.173,7.50,102.14,5.22,4.33e+03,11.8,3.9e-08,8.5e-08,2.5e-07,5.4e-06,1.1e-04,1954-02-10,2022-02-20
2009828,"  9828 Antimachos (1973 SS)",20.272,,,"JPL 35",2459600.5,0.0852,5.188,4.746,3.21,19.66,5.63,4.32e+03,11.8,3.6e-08,7.2e-08,2.3e-07,3.6e-06,9.0e-05,1973-09-19,2022-02-22
2009857,"  9857 Hecamede (1991 EN)",49.518,,,"JPL 41",2459600.5,0.0262,5.161,5.025,19.61,6.77,5.30,4.28e+03,11.7,1.8e-08,7.2e-08,6.2e-08,4.4e-07,9.0e-05,1991-03-06,2022-03-23
2009907,"  9907 Oileus (6541 P-L)",,,,"JPL 34",2459600.5,0.0685,5.273,4.912,8.16,264.53,5.63,4.42e+03,12.1,4.4e-08,9.1e-08,3.0e-07,5.4e-06,1.1e-04,1960-09-24,2022-02-19
2010247," 10247 Amphiaraos (6629 P-L)",26.826,,34.26,"JPL 42",2459600.5,0.0072,5.278,5.240,4.19,325.68,5.32,4.43e+03,12.1,3.4e-08,6.4e-08,2.2e-07,4.0e-06,8.0e-05,1960-09-24,2022-03-15
2010664," 10664 Phemios (5187 T-2)",30.963,,,"JPL 40",2459600.5,0.0311,5.196,5.035,8.57,231.89,5.36,4.33e+03,11.8,4.1e-08,7.6e-08,2.6e-07,5.0e-06,9.5e-05,1954-03-07,2022-03-23
2010989," 10989 Dolios (1973 SL1)",23.564,,26.101,"JPL 38",2459600.5,0.0877,5.172,4.719,10.58,206.89,5.63,4.3e+03,11.8,4.6e-08,7.5e-08,2.7e-07,5.3e-06,9.4e-05,1973-09-19,2022-02-23
2011089," 11089 (1994 CS8)",37.047,,7.72,"JPL 40",2459600.5,0.0204,5.181,5.075,6.93,18.42,5.29,4.31e+03,11.8,1.9e-08,5.7e-08,9.0e-08,8.5e-07,7.1e-05,1988-09-11,2021-09-03
2011251," 11251 Icarion (1973 SN1)",22.012,,10.448,"JPL 29",2459600.5,0.0009,5.168,5.164,4.20,148.79,5.17,4.29e+03,11.7,4.5e-08,7.5e-08,2.1e-07,3.4e-06,9.4e-05,1973-09-19,2022-02-22
2011252," 11252 Laertes (1973 SA2)",41.093,,9.15,"JPL 42",2459600.5,0.0315,5.14,4.978,5.86,327.70,5.30,4.26e+03,11.7,3.4e-08,6.9e-08,2.2e-07,1.6e-06,8.6e-05,1951-11-08,2022-03-09
2011273," 11273 (1988 RN11)",,,,"JPL 36",2459600.5,0.0946,5.192,4.701,1.42,56.71,5.68,4.32e+03,11.8,4.5e-08,6.1e-08,2.4e-07,4.2e-06,7.6e-05,1982-01-30,2021-09-03
2011275," 11275 (1988 SL3)",25.570,,,"JPL 32",2459600.5,0.0909,5.194,4.722,25.16,217.41,5.67,4.32e+03,11.8,4.6e-08,1.1e-07,3.1e-07,4.3e-06,1.4e-04,1977-12-07,2021-09-07
2011351," 11351 Leucus (1997 TS25)",34.155,,445.683,"JPL 25",2459600.5,0.0654,5.298,4.952,11.55,160.41,5.64,4.45e+03,12.2,1.5e-08,6.9e-08,1.4e-07,4.7e-07,8.7e-05,1996-11-09,2019-10-06
2011395," 11395 Iphinous (1998 XN77)",68.977,,17.383,"JPL 81",2459600.5,0.0677,5.214,4.862,24.13,119.53,5.57,4.35e+03,11.9,2.1e-08,7.5e-08,1.2e-07,3.5e-06,9.4e-05,1991-02-10,2022-03-13
2011396," 11396 (1998 XZ77)",37.109,,,"JPL 42",2459600.5,0.0650,5.215,4.876,12.58,177.77,5.55,4.35e+03,11.9,4.6e-08,7.3e-08,2.6e-07,5.2e-06,9.2e-05,1951-11-05,2022-03-13
2011397," 11397 (1998 XX93)",45.431,,12.7,"JPL 38",2459600.5,0.0630,5.261,4.930,20.99,151.29,5.59,4.41e+03,12.1,4.7e-08,8.6e-08,2.8e-07,3.8e-06,1.1e-04,1978-04-29,2022-03-26
2011428," 11428 Alcinoos (4139 P-L)",32.354,,,"JPL 32",2459600.5,0.0144,5.33,5.254,17.30,57.52,5.41,4.5e+03,12.3,4.7e-08,9.1e-08,3.0e-07,6.5e-06,1.1e-04,1960-09-24,2022-03-02
2011429," 11429 Demodokus (4655 P-L)",37.630,,50.16,"JPL 45",2459600.5,0.0313,5.236,5.072,17.11,91.39,5.40,4.38e+03,12,2.1e-08,8.5e-08,1.8e-07,9.8e-07,1.1e-04,1960-09-24,2022-02-21
2011487," 11487 (1988 RG10)",32.139,,,"JPL 33",2459600.5,0.0485,5.149,4.899,3.53,6.46,5.40,4.27e+03,11.7,4.1e-08,7.4e-08,2.5e-07,4.2e-06,9.2e-05,1988-09-14,2021-08-13
2011488," 11488 (1988 RM11)",22.193,,15.92,"JPL 32",2459600.5,0.0352,5.182,5.000,3.35,231.99,5.37,4.31e+03,11.8,4.4e-08,7.1e-08,2.5e-07,3.9e-06,8.8e-05,1988-09-14,2021-08-29
2011509," 11509 Thersilochos (1990 VL6)",49.960,,17.367,"JPL 38",2459600.5,0.1438,5.175,4.431,18.51,128.50,5.92,4.3e+03,11.8,2.1e-08,7.1e-08,1.5e-07,9.4e-07,8.8e-05,1989-09-29,2022-02-19
2011552," 11552 Boucolion (1993 BD4)",51.136,,32.44,"JPL 44",2459600.5,0.1534,5.274,4.465,14.68,182.24,6.08,4.42e+03,12.1,2.5e-08,7.8e-08,1.8e-07,1.9e-06,9.9e-05,1993-01-27,2021-10-28
2011554," 11554 Asios (1993 BZ12)",41.561,,,"JPL 38",2459600.5,0.0651,5.279,4.935,13.71,127.67,5.62,4.43e+03,12.1,3.0e-08,7.2e-08,1.9e-07,2.1e-06,9.0e-05,1990-12-11,2021-09-24
2011663," 11663 (1997 GO24)",31.327,,,"JPL 31",2459600.5,0.1281,5.134,4.476,14.47,89.12,5.79,4.25e+03,11.6,4.2e-08,7.1e-08,2.6e-07,5.2e-06,8.8e-05,1984-03-06,2021-10-04
2011668," 11668 Balios (1997 VV1)",24.636,,,"JPL 35",2459600.5,0.1433,5.154,4.415,4.68,15.66,5.89,4.27e+03,11.7,4.8e-08,7.0e-08,2.8e-07,5.3e-06,8.7e-05,1989-12-08,2022-03-02
2011869," 11869 (1989 TS2)",26.794,,14.02,"JPL 28",2459600.5,0.0434,5.233,5.006,11.31,159.56,5.46,4.37e+03,12,4.6e-08,7.9e-08,2.9e-07,3.9e-06,9.9e-05,1988-09-14,2021-09-18
2011887," 11887 Echemmon (1990 TV12)",31.190,,8.47,"JPL 30",2459600.5,0.0927,5.181,4.701,24.05,111.56,5.66,4.31e+03,11.8,4.8e-08,9.1e-08,2.9e-07,6.2e-06,1.1e-04,1954-11-23,2021-10-03
2012052," 12052 Aretaon (1997 JB16)",39.151,,8.05,"JPL 46",2459600.5,0.0693,5.227,4.865,11.47,87.19,5.59,4.37e+03,12,2.2e-08,7.2e-08,1.7e-07,1.4e-06,9.0e-05,1977-10-18,2022-02-18
2012054," 12054 (1997 TT9)",22.617,,,"JPL 29",2459600.5,0.0648,5.155,4.821,10.08,39.82,5.49,4.28e+03,11.7,5.0e-08,8.6e-08,3.1e-07,6.3e-06,1.1e-04,1986-09-30,2022-03-25
2012126," 12126 (1999 RM11)",53.202,,,"JPL 45",2459600.5,0.2094,5.215,4.123,2.05,304.47,6.31,4.35e+03,11.9,2.7e-08,6.4e-08,1.7e-07,6.5e-07,8.0e-05,1904-09-13,2021-08-25
2012238," 12238 Actor (1987 YU1)",30.252,,7.284,"JPL 42",2459600.5,0.1250,5.174,4.527,21.09,177.86,5.82,4.3e+03,11.8,5.0e-08,7.6e-08,3.0e-07,4.5e-06,9.5e-05,1986-11-30,2022-03-13
2012242," 12242 Koon (1988 QY)",37.861,,17.0111,"JPL 38",2459600.5,0.0685,5.107,4.757,29.77,93.41,5.46,4.22e+03,11.5,3.2e-08,7.9e-08,2.2e-07,1.7e-06,9.8e-05,1954-09-28,2022-03-03
2012444," 12444 Prothoon (1996 GE19)",63.835,,15.82,"JPL 46",2459600.5,0.0725,5.238,4.859,30.84,65.76,5.62,4.38e+03,12,2.0e-08,6.7e-08,1.5e-07,1.2e-06,8.4e-05,1996-03-24,2022-02-17
2012649," 12649 Ascanios (2035 T-3)",25.102,,,"JPL 21",2459600.5,0.1487,5.155,4.388,6.57,342.16,5.92,4.28e+03,11.7,4.9e-08,8.9e-08,3.0e-07,5.0e-06,1.1e-04,1977-10-07,2021-08-01
2012658," 12658 Peiraios (1973 SL)",26.458,,,"JPL 37",2459600.5,0.0580,5.175,4.874,1.78,325.51,5.48,4.3e+03,11.8,3.9e-08,6.5e-08,2.4e-07,3.4e-06,8.1e-05,1973-09-19,2022-03-16
2012714," 12714 Alkimos (1991 GX1)",47.819,,28.48,"JPL 39",2459600.5,0.0367,5.239,5.047,9.51,161.91,5.43,4.38e+03,12,2.2e-08,6.7e-08,1.6e-07,3.2e-07,8.3e-05,1990-02-24,2022-03-13
2012916," 12916 Eteoneus (1998 TL15)",22.289,,,"JPL 30",2459600.5,0.0216,5.14,5.029,26.43,216.64,5.25,4.26e+03,11.7,5.0e-08,8.4e-08,3.1e-07,5.2e-06,1.0e-04,1989-01-08,2022-02-19
2012917," 12917 (1998 TG16)",24.505,,,"JPL 42",2459600.5,0.0932,5.174,4.692,11.86,229.76,5.66,4.3e+03,11.8,4.3e-08,8.5e-08,2.8e-07,4.6e-06,1.1e-04,1951-11-28,2022-02-20
2012921," 12921 (1998 WZ5)",32.174,,,"JPL 44",2459600.5,0.0939,5.241,4.749,12.80,273.81,5.73,4.38e+03,12,4.3e-08,8.3e-08,2.8e-07,5.2e-06,1.0e-04,1986-10-08,2022-02-14
2012929," 12929 Periboea (1999 TZ1)",54.077,,9.272,"JPL 43",2459600.5,0.0404,5.244,5.032,43.42,128.73,5.46,4.39e+03,12,2.1e-08,7.9e-08,1.7e-07,5.6e-07,9.9e-05,1953-09-16,2022-03-05
2012972," 12972 Eumaios (1973 SF1)",22.991,,13.4,"JPL 33",2459600.5,0.1523,5.143,4.360,8.44,339.93,5.93,4.26e+03,11.7,5.4e-08,7.6e-08,3.0e-07,5.9e-06,9.5e-05,1973-09-19,2022-03-13
2012973," 12973 Melanthios (1973 SY1)",,,,"JPL 35",2459600.5,0.0588,5.118,4.817,5.75,37.84,5.42,4.23e+03,11.6,5.0e-08,7.7e-08,2.9e-07,5.7e-06,9.5e-05,1973-09-19,2022-02-27
2012974," 12974 Halitherses (1973 SB2)",24.746,,6.971,"JPL 35",2459600.5,0.0525,5.184,4.912,7.61,4.04,5.46,4.31e+03,11.8,4.7e-08,8.2e-08,2.7e-07,5.3e-06,1.0e-04,1973-09-19,2022-03-03
2013060," 13060 (1991 EJ)",36.148,,,"JPL 35",2459600.5,0.1240,5.148,4.510,22.95,97.51,5.79,4.27e+03,11.7,2.7e-08,9.3e-08,2.0e-07,3.4e-07,1.2e-04,1953-01-09,2022-03-09
2013062," 13062 Podarkes (1991 HN)",28.958,,,"JPL 39",2459600.5,0.0119,5.175,5.114,8.23,285.17,5.24,4.3e+03,11.8,4.4e-08,7.2e-08,2.3e-07,4.2e-06,9.0e-05,1991-03-22,2022-03-15
2013181," 13181 Peneleos (1996 RS28)",,,,"JPL 32",2459600.5,0.1370,5.219,4.504,2.54,103.92,5.93,4.35e+03,11.9,3.8e-08,8.7e-08,2.4e-07,6.3e-06,1.1e-04,1978-03-15,2022-01-21
2013182," 13182 (1996 SO8)",30.901,,,"JPL 39",2459600.5,0.1138,5.214,4.621,5.08,66.65,5.81,4.35e+03,11.9,3.4e-08,6.9e-08,2.1e-07,1.1e-06,8.6e-05,1986-12-04,2022-03-09
2013183," 13183 (1996 TW)",41.483,,20.232,"JPL 39",2459600.5,0.0905,5.221,4.749,17.95,315.53,5.69,4.36e+03,11.9,2.1e-08,7.6e-08,1.1e-07,2.4e-06,9.5e-05,1992-03-31,2022-03-13
2013184," 13184 Augeias (1996 TS49)",33.962,,11.934,"JPL 40",2459600.5,0.0494,5.177,4.921,4.51,99.12,5.43,4.3e+03,11.8,3.8e-08,6.2e-08,1.9e-07,4.5e-06,7.7e-05,1992-04-04,2022-03-23
2013185," 13185 Agasthenes (1996 TH52)",14.567,,11.453,"JPL 30",2459600.5,0.0554,5.197,4.909,9.11,53.21,5.48,4.33e+03,11.8,4.7e-08,8.6e-08,2.9e-07,5.5e-06,1.1e-04,1973-09-19,2022-01-30
2013229," 13229 Echion (1997 VB1)",27.554,,8.46,"JPL 29",2459600.5,0.0746,5.261,4.869,3.84,166.30,5.65,4.41e+03,12.1,4.4e-08,8.0e-08,2.6e-07,4.9e-06,1.0e-04,1978-03-15,2022-02-26
2013230," 13230 (1997 VG1)",23.927,,42.4,"JPL 39",2459600.5,0.0619,5.081,4.766,4.32,37.10,5.40,4.18e+03,11.5,3.9e-08,6.1e-08,2.3e-07,4.6e-06,7.6e-05,1991-04-17,2022-03-23
2013323," 13323 (1998 SQ)",23.198,,29.23,"JPL 45",2459600.5,0.0917,5.082,4.616,0.92,255.79,5.55,4.18e+03,11.5,3.5e-08,6.7e-08,2.2e-07,4.5e-06,8.2e-05,1949-11-21,2022-02-20
2013331," 13331 (1998 SU52)",17.676,,375,"JPL 37",2459600.5,0.1097,5.074,4.517,2.30,149.50,5.63,4.17e+03,11.4,4.0e-08,6.0e-08,2.4e-07,3.3e-06,7.4e-05,1997-09-29,2022-03-09
2013353," 13353 (1998 TU12)",23.551,,53.52,"JPL 34",2459600.5,0.1339,5.173,4.481,15.43,75.27,5.87,4.3e+03,11.8,3.6e-08,7.7e-08,2.2e-07,6.7e-06,9.6e-05,1951-11-30,2022-03-09
2013362," 13362 (1998 UQ16)",28.324,,15.13,"JPL 47",2459600.5,0.0275,5.179,5.037,9.34,118.03,5.32,4.31e+03,11.8,4.1e-08,7.9e-08,2.0e-07,3.8e-06,9.9e-05,1989-01-31,2022-03-02
2013366," 13366 (1998 US24)",33.302,,400,"JPL 34",2459600.5,0.1053,5.223,4.673,6.64,355.80,5.77,4.36e+03,11.9,4.2e-08,8.1e-08,2.7e-07,3.5e-06,1.0e-04,1954-02-10,2022-02-19
2013372," 13372 (1998 VU6)",25.420,,20.176,"JPL 38",2459600.5,0.0484,5.24,4.987,7.30,304.43,5.49,4.38e+03,12,4.4e-08,7.6e-08,2.7e-07,3.3e-06,9.5e-05,1996-09-15,2022-02-22
2013379," 13379 (1998 WX9)",21.300,,13.698,"JPL 42",2459600.5,0.0659,5.158,4.819,4.91,336.44,5.50,4.28e+03,11.7,4.4e-08,7.0e-08,2.7e-07,3.3e-06,8.7e-05,1989-01-10,2022-03-03
2013383," 13383 (1998 XS31)",24.267,,,"JPL 37",2459600.5,0.0655,5.161,4.823,6.40,160.93,5.50,4.28e+03,11.7,4.7e-08,7.4e-08,2.7e-07,4.5e-06,9.2e-05,1951-12-01,2022-03-23
2013385," 13385 (1998 XO79)",36.053,,,"JPL 44",2459600.5,0.0459,5.233,4.993,13.96,167.82,5.47,4.37e+03,12,3.7e-08,7.8e-08,1.8e-07,4.2e-06,9.8e-05,1980-03-19,2022-03-16
2013387," 13387 Irus (1998 YW6)",18.989,,,"JPL 27",2459600.5,0.0969,5.203,4.699,7.25,20.84,5.71,4.34e+03,11.9,5.2e-08,8.7e-08,3.0e-07,5.9e-06,1.1e-04,1996-09-11,2022-02-20
2013402," 13402 (1999 RV165)",22.511,,,"JPL 28",2459600.5,0.1219,5.26,4.619,7.53,127.31,5.90,4.41e+03,12.1,4.7e-08,8.3e-08,2.8e-07,4.4e-06,1.0e-04,1954-12-22,2021-08-13
2013463," 13463 Antiphos (5159 T-2)",25.326,,,"JPL 29",2459600.5,0.0080,5.191,5.150,10.52,86.33,5.23,4.32e+03,11.8,4.2e-08,7.6e-08,2.6e-07,4.3e-06,9.5e-05,1973-09-20,2022-03-14
2013475," 13475 Orestes (1973 SX)",22.073,,,"JPL 35",2459600.5,0.0745,5.178,4.792,7.94,122.65,5.56,4.3e+03,11.8,3.9e-08,7.6e-08,2.4e-07,5.4e-06,9.4e-05,1973-09-19,2022-02-20
2013650," 13650 Perimedes (1996 TN49)",21.640,,,"JPL 28",2459600.5,0.0980,5.225,4.713,10.70,243.81,5.74,4.36e+03,11.9,4.6e-08,7.6e-08,2.8e-07,6.0e-06,9.5e-05,1996-09-10,2022-02-23
2013694," 13694 (1997 WW7)",29.285,,30.64,"JPL 37",2459600.5,0.0705,5.265,4.894,5.64,164.18,5.64,4.41e+03,12.1,4.4e-08,7.1e-08,2.6e-07,4.4e-06,8.9e-05,1989-02-11,2022-03-15
2013780," 13780 (1998 UZ8)",,,,"JPL 30",2459600.5,0.0974,5.156,4.654,8.26,52.03,5.66,4.28e+03,11.7,5.2e-08,9.0e-08,3.3e-07,6.7e-06,1.1e-04,1979-05-19,2022-02-19
2013782," 13782 (1998 UM18)",24.971,,,"JPL 38",2459600.5,0.1345,5.184,4.487,28.59,232.79,5.88,4.31e+03,11.8,4.3e-08,1.0e-07,2.5e-07,4.0e-06,1.3e-04,1954-02-26,2022-02-12
2013790," 13790 (1998 UF31)",19.437,,,"JPL 29",2459600.5,0.1128,5.272,4.678,7.97,54.91,5.87,4.42e+03,12.1,3.7e-08,9.2e-08,2.5e-07,4.4e-06,1.2e-04,1991-05-17,2021-12-25
2013862," 13862 Elais (1999 XT160)",24.835,,,"JPL 34",2459600.5,0.0864,5.269,4.814,8.40,279.54,5.72,4.42e+03,12.1,4.9e-08,9.5e-08,3.3e-07,4.7e-06,1.2e-04,1977-02-19,2022-02-19
2014235," 14235 (1999 XA187)",28.530,,,"JPL 35",2459600.5,0.0853,5.14,4.701,8.67,25.33,5.58,4.26e+03,11.7,4.4e-08,7.5e-08,2.6e-07,5.2e-06,9.3e-05,1991-03-22,2022-03-25
2014268," 14268 (2000 AK156)",57.54,,7.51,"JPL 41",2459600.5,0.0921,5.214,4.734,15.00,127.77,5.69,4.35e+03,11.9,2.7e-08,8.9e-08,2.1e-07,3.0e-07,1.1e-04,1986-11-09,2022-03-02
