            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,
2313727.500000000, A.D. 1622-Sep-02 00:00:00.0000, -6.148036129628893E+08,  4.048026930920289E+08,  1.360505437977613E+08,
2313787.500000000, A.D. 1622-Nov-01 00:00:00.0000, -6.509317567641835E+08,  3.645698591895826E+08,  9.215392081655695E+07,
2313847.500000000, A.D. 1622-Dec-31 00:00:00.0000, -6.816093418762739E+08,  3.212947309608271E+08,  4.749017924343596E+07,
2313907.500000000, A.D. 1623-Mar-01 00:00:00.0000, -7.066547771690778E+08,  2.753738217641668E+08,  2.438248886371566E+06,
2313967.500000000, A.D. 1623-Apr-30 00:00:00.0000, -7.259396655266341E+08,  2.272159490480624E+08, -4.262960569394515E+07,
2314027.500000000, A.D. 1623-Jun-29 00:00:00.0000, -7.393872409257174E+08,  1.772377313501893E+08, -8.735097732509293E+07,
2314087.500000000, A.D. 1623-Aug-28 00:00:00.0000, -7.469703074371066E+08,  1.258594166820011E+08, -1.313760732305096E+08,
2314147.500000000, A.D. 1623-Oct-27 00:00:00.0000, -7.487088190849347E+08,  7.350108312017989E+07, -1.743700501534705E+08,
2314207.500000000, A.D. 1623-Dec-26 00:00:00.0000, -7.446671945585915E+08,  2.057922776617002E+07, -2.160149457925302E+08,
2314267.500000000, A.D. 1624-Feb-24 00:00:00.0000, -7.349514613834465E+08, -3.249625606882455E+07, -2.560112371426854E+08,
2314327.500000000, A.D. 1624-Apr-24 00:00:00.0000, -7.197063064279373E+08, -8.532473129208602E+07, -2.940790621563960E+08,
2314387.500000000, A.D. 1624-Jun-23 00:00:00.0000, -6.991121141461010E+08, -1.375171129219514E+08, -3.299591489110946E+08,
2314447.500000000, A.D. 1624-Aug-22 00:00:00.0000, -6.733820327327639E+08, -1.886978321806219E+08, -3.634134823651936E+08,
2314507.500000000, A.D. 1624-Oct-21 00:00:00.0000, -6.427591130647990E+08, -2.385065060926200E+08, -3.942257527094005E+08,
2314567.500000000, A.D. 1624-Dec-20 00:00:00.0000, -6.075135562151673E+08, -2.865993441843418E+08, -4.222016260241691E+08,
2314627.500000000, A.D. 1625-Feb-18 00:00:00.0000, -5.679400920298433E+08, -3.326503213902553E+08, -4.471688687697697E+08,
2314687.500000000, A.D. 1625-Apr-19 00:00:00.0000, -5.243554920108137E+08, -3.763521550825613E+08, -4.689773535401168E+08,
2314747.500000000, A.D. 1625-Jun-18 00:00:00.0000, -4.770962289251095E+08, -4.174171206973684E+08, -4.874989817139416E+08,
2314807.500000000, A.D. 1625-Aug-17 00:00:00.0000, -4.265162827312632E+08, -4.555777353352574E+08, -5.026275473925905E+08,
2314867.500000000, A.D. 1625-Oct-16 00:00:00.0000, -3.729850850287417E+08, -4.905873345642516E+08, -5.142785570182458E+08,
2314927.500000000, A.D. 1625-Dec-15 00:00:00.0000, -3.168855852837073E+08, -5.222205755640159E+08, -5.223890277967527E+08,
2314987.500000000, A.D. 1626-Feb-13 00:00:00.0000, -2.586124370374498E+08, -5.502738875217761E+08, -5.269172841913701E+08,
2315047.500000000, A.D. 1626-Apr-14 00:00:00.0000, -1.985702793192853E+08, -5.745658872490066E+08, -5.278427552989284E+08,
2315107.500000000, A.D. 1626-Jun-13 00:00:00.0000, -1.371720956606404E+08, -5.949377794107156E+08, -5.251657840133019E+08,
2315167.500000000, A.D. 1626-Aug-12 00:00:00.0000, -7.483762676630437E+07, -6.112537594622240E+08, -5.189074578557532E+08,
2315227.500000000, A.D. 1626-Oct-11 00:00:00.0000, -1.199182551044916E+07, -6.234014294042418E+08, -5.091094636864765E+08,
2315287.500000000, A.D. 1626-Dec-10 00:00:00.0000,  5.093668085896972E+07, -6.312922304354568E+08, -4.958339573402519E+08,
2315347.500000000, A.D. 1627-Feb-08 00:00:00.0000,  1.135171406711738E+08, -6.348619068217210E+08, -4.791634578681117E+08,
2315407.500000000, A.D. 1627-Apr-09 00:00:00.0000,  1.753182631490002E+08, -6.340710009184753E+08, -4.592007570388671E+08,
2315467.500000000, A.D. 1627-Jun-08 00:00:00.0000,  2.359098611422714E+08, -6.289053770172087E+08, -4.360688334714808E+08,
2315527.500000000, A.D. 1627-Aug-07 00:00:00.0000,  2.948645834134207E+08, -6.193767696342853E+08, -4.099107614849986E+08,
2315587.500000000, A.D. 1627-Oct-06 00:00:00.0000,  3.517597551092665E+08, -6.055233565081044E+08, -3.808896077422539E+08,
2315647.500000000, A.D. 1627-Dec-05 00:00:00.0000,  4.061793467512431E+08, -5.874103372712243E+08, -3.491882915586565E+08,
2315707.500000000, A.D. 1628-Feb-03 00:00:00.0000,  4.577160971901294E+08, -5.651305019717342E+08, -3.150093907297148E+08,
2315767.500000000, A.D. 1628-Apr-03 00:00:00.0000,  5.059738130116376E+08, -5.388047768957896E+08, -2.785748765207071E+08,
2315827.500000000, A.D. 1628-Jun-02 00:00:00.0000,  5.505698491611990E+08, -5.085827209625087E+08, -2.401257488501290E+08,
2315887.500000000, A.D. 1628-Aug-01 00:00:00.0000,  5.911377878086314E+08, -4.746429369503453E+08, -1.999215411429902E+08,
2315947.500000000, A.D. 1628-Sep-30 00:00:00.0000,  6.273303225945957E+08, -4.371933696898744E+08, -1.582396684702414E+08,
2316007.500000000, A.D. 1628-Nov-29 00:00:00.0000,  6.588223479199280E+08, -3.964714570685386E+08, -1.153745879837826E+08,
2316067.500000000, A.D. 1629-Jan-28 00:00:00.0000,  6.853142288384790E+08, -3.527440821820916E+08, -7.163673557860085E+07,
2316127.500000000, A.D. 1629-Mar-29 00:00:00.0000,  7.065352511981329E+08, -3.063072807152571E+08, -2.735120637299853E+07,
2316187.500000000, A.D. 1629-May-28 00:00:00.0000,  7.222472135188472E+08, -2.574856642279800E+08,  1.714384843919581E+07,
2316247.500000000, A.D. 1629-Jul-27 00:00:00.0000,  7.322481171824080E+08, -2.066314997286477E+08,  6.149913989029822E+07,
2316307.500000000, A.D. 1629-Sep-25 00:00:00.0000,  7.363758969990767E+08, -1.541233932473440E+08,  1.053564968338300E+08,
2316367.500000000, A.D. 1629-Nov-24 00:00:00.0000,  7.345121369486113E+08, -1.003645267849833E+08,  1.483514810833981E+08,
2316427.500000000, A.D. 1630-Jan-23 00:00:00.0000,  7.265856746925724E+08, -4.578040886822928E+07,  1.901163658547871E+08,
2316487.500000000, A.D. 1630-Mar-24 00:00:00.0000,  7.125759962635372E+08,  9.183916987053648E+06,  2.302834824012471E+08,
2316547.500000000, A.D. 1630-May-23 00:00:00.0000,  6.925163175357040E+08,  6.406722776300525E+07,  2.684889231778009E+08,
2316607.500000000, A.D. 1630-Jul-22 00:00:00.0000,  6.664962244407703E+08,  1.183960564332583E+08,  3.043765740680965E+08,
2316667.500000000, A.D. 1630-Sep-20 00:00:00.0000,  6.346637283777525E+08,  1.716892048467944E+08,  3.376024247210241E+08,
