            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     LT,                     RG,                     RR,
2325506.500000000, A.D. 1654-Dec-02 00:00:00.0000,  2.019098948368998E+08,  6.529628293943000E+08,  2.330472756002358E+08,  2.787836817053553E-02,  7.221073984306973E+08, -1.021090315019439E+04,
2325516.500000000, A.D. 1654-Dec-12 00:00:00.0000,  1.906861392787314E+08,  6.568435190589557E+08,  2.312873830670755E+08,  2.787460860100337E-02,  7.220100178036288E+08, -9.264706308474420E+03,
2325526.500000000, A.D. 1654-Dec-22 00:00:00.0000,  1.794121472839186E+08,  6.605512239747601E+08,  2.294665570802080E+08,  2.787121490875038E-02,  7.219221141548612E+08, -8.315554418497277E+03,
2325536.500000000, A.D. 1655-Jan-01 00:00:00.0000,  1.680908717588014E+08,  6.640849042353852E+08,  2.275852556398834E+08,  2.786818818018150E-02,  7.218437156245288E+08, -7.363729796971419E+03,
2325546.500000000, A.D. 1655-Jan-11 00:00:00.0000,  1.567252819912598E+08,  6.674435720589929E+08,  2.256439554194180E+08,  2.786552939241495E-02,  7.217748475220152E+08, -6.409516307093219E+03,
2325556.500000000, A.D. 1655-Jan-21 00:00:00.0000,  1.453183625324535E+08,  6.706262922290293E+08,  2.236431516030391E+08,  2.786323941265043E-02,  7.217155323095859E+08, -5.453199506551403E+03,
2325566.500000000, A.D. 1655-Jan-31 00:00:00.0000,  1.338731120661086E+08,  6.736321825072216E+08,  2.215833577131159E+08,  2.786131899754549E-02,  7.216657895862366E+08, -4.495066441650438E+03,
2325576.500000000, A.D. 1655-Feb-10 00:00:00.0000,  1.223925422677149E+08,  6.764604140199978E+08,  2.194651054279387E+08,  2.785976879269097E-02,  7.216256360741056E+08, -3.535405407064909E+03,
2325586.500000000, A.D. 1655-Feb-20 00:00:00.0000,  1.108796766551059E+08,  6.791102116172109E+08,  2.172889443898001E+08,  2.785858933216201E-02,  7.215950856068432E+08, -2.574505778409158E+03,
2325596.500000000, A.D. 1655-Mar-02 00:00:00.0000,  9.933754943107963E+07,  6.815808542025701E+08,  2.150554420034013E+08,  2.785778103813362E-02,  7.215741491196560E+08, -1.612657838016325E+03,
2325606.500000000, A.D. 1655-Mar-12 00:00:00.0000,  8.776920431881697E+07,  6.838716750356016E+08,  2.127651832248183E+08,  2.785734422056791E-02,  7.215628346412030E+08, -6.501525772773214E+02,
2325616.500000000, A.D. 1655-Mar-22 00:00:00.0000,  7.617769339076371E+07,  6.859820620051845E+08,  2.104187703413710E+08,  2.785727907698783E-02,  7.215611472877380E+08,  3.127185721118950E+02,
2325626.500000000, A.D. 1655-Apr-01 00:00:00.0000,  6.456607589183351E+07,  6.879114578755914E+08,  2.080168227431684E+08,  2.785758569239064E-02,  7.215690892608651E+08,  1.275664203412525E+03,
2325636.500000000, A.D. 1655-Apr-11 00:00:00.0000,  5.293741705935169E+07,  6.896593605057001E+08,  2.055599766868502E+08,  2.785826403934458E-02,  7.215866598500456E+08,  2.238393323534181E+03,
2325646.500000000, A.D. 1655-Apr-21 00:00:00.0000,  4.129478694120850E+07,  6.912253230391011E+08,  2.030488850505843E+08,  2.785931397817665E-02,  7.216138554374597E+08,  3.200615511405725E+03,
2325656.500000000, A.D. 1655-May-01 00:00:00.0000,  2.964125921248772E+07,  6.926089540651343E+08,  2.004842170805487E+08,  2.786073525725026E-02,  7.216506695051988E+08,  4.162041207289426E+03,
2325666.500000000, A.D. 1655-May-11 00:00:00.0000,  1.797990999290708E+07,  6.938099177504539E+08,  1.978666581286232E+08,  2.786252751331396E-02,  7.216970926442991E+08,  5.122381732212263E+03,
2325676.500000000, A.D. 1655-May-21 00:00:00.0000,  6.313816665553452E+06,  6.948279339384072E+08,  1.951969093800599E+08,  2.786469027179755E-02,  7.217531125624114E+08,  6.081349040315146E+03,
2325686.500000000, A.D. 1655-May-31 00:00:00.0000, -5.353943304184158E+06,  6.956627782151830E+08,  1.924756875710663E+08,  2.786722294700825E-02,  7.218187140888813E+08,  7.038655493119498E+03,
2325696.500000000, A.D. 1655-Jun-10 00:00:00.0000, -1.702029355009788E+07,  6.963142819437432E+08,  1.897037246973869E+08,  2.787012484227662E-02,  7.218938791785287E+08,  7.994013841880004E+03,
2325706.500000000, A.D. 1655-Jun-20 00:00:00.0000, -2.868215998652170E+07,  6.967823322674406E+08,  1.868817677153174E+08,  2.787339515014389E-02,  7.219785869165015E+08,  8.947137463179819E+03,
2325716.500000000, A.D. 1655-Jun-30 00:00:00.0000, -4.033647198804360E+07,  6.970668720856211E+08,  1.840105782364570E+08,  2.787703295269324E-02,  7.220728135268555E+08,  9.897740853991620E+03,
2325726.500000000, A.D. 1655-Jul-10 00:00:00.0000, -5.198016356447997E+07,  6.971679000022429E+08,  1.810909322165607E+08,  2.788103722206147E-02,  7.221765323858083E+08,  1.084553996213788E+04,
2325736.500000000, A.D. 1655-Jul-20 00:00:00.0000, -6.361017452958135E+07,  6.970854702449205E+08,  1.781236196374621E+08,  2.788540682101128E-02,  7.222897140365610E+08,  1.179025227088187E+04,
2325746.500000000, A.D. 1655-Jul-30 00:00:00.0000, -7.522345166398352E+07,  6.968196925548588E+08,  1.751094441825254E+08,  2.789014050357708E-02,  7.224123262060280E+08,  1.273159708791773E+04,
2325756.500000000, A.D. 1655-Aug-09 00:00:00.0000, -8.681694987068413E+07,  6.963707320486963E+08,  1.720492229060233E+08,  2.789523691581247E-02,  7.225443338241971E+08,  1.366929573782762E+04,
2325766.500000000, A.D. 1655-Aug-19 00:00:00.0000, -9.838763332183470E+07,  6.957388090512865E+08,  1.689437858961690E+08,  2.790069459658383E-02,  7.226856990446848E+08,  1.460307162806283E+04,
2325776.500000000, A.D. 1655-Aug-29 00:00:00.0000, -1.099324765963208E+08,  6.949241988989786E+08,  1.657939759318800E+08,  2.790651197837949E-02,  7.228363812656974E+08,  1.553265026988561E+04,
2325786.500000000, A.D. 1655-Sep-08 00:00:00.0000, -1.214484658075496E+08,  6.939272317133732E+08,  1.626006481335293E+08,  2.791268738812136E-02,  7.229963371510513E+08,  1.645775927178824E+04,
2325796.500000000, A.D. 1655-Sep-18 00:00:00.0000, -1.329325997210469E+08,  6.927482921457111E+08,  1.593646696080449E+08,  2.791921904797545E-02,  7.231655206511693E+08,  1.737812836250383E+04,
2325806.500000000, A.D. 1655-Sep-28 00:00:00.0000, -1.443818908615995E+08,  6.913878190931861E+08,  1.560869190890769E+08,  2.792610507620451E-02,  7.233438830251647E+08,  1.829348959158317E+04,
2325816.500000000, A.D. 1655-Oct-08 00:00:00.0000, -1.557933666081002E+08,  6.898463053882717E+08,  1.527682865726275E+08,  2.793334348808366E-02,  7.235313728645571E+08,  1.920357736103587E+04,
2325826.500000000, A.D. 1655-Oct-18 00:00:00.0000, -1.671640702753045E+08,  6.881242974590919E+08,  1.494096729477848E+08,  2.794093219678345E-02,  7.237279361161482E+08,  2.010812834326992E+04,
2325836.500000000, A.D. 1655-Oct-28 00:00:00.0000, -1.784910621836401E+08,  6.862223949624218E+08,  1.460119896235479E+08,  2.794886901428600E-02,  7.239335161057492E+08,  2.100688171552957E+04,
2325846.500000000, A.D. 1655-Nov-07 00:00:00.0000, -1.897714207159208E+08,  6.841412503915229E+08,  1.425761581525270E+08,  2.795715165240364E-02,  7.241480535645663E+08,  2.189957942085503E+04,
2325856.500000000, A.D. 1655-Nov-17 00:00:00.0000, -2.010022433600036E+08,  6.818815686592416E+08,  1.391031098517870E+08,  2.796577772389766E-02,  7.243714866581789E+08,  2.278596644280600E+04,
2325866.500000000, A.D. 1655-Nov-27 00:00:00.0000, -2.121806477368917E+08,  6.794441066573153E+08,  1.355937854213141E+08,  2.797474474371761E-02,  7.246037510186416E+08,  2.366579115693735E+04,
2325876.500000000, A.D. 1655-Dec-07 00:00:00.0000, -2.233037726133765E+08,  6.768296727931507E+08,  1.320491345605714E+08,  2.798405013038672E-02,  7.248447797803649E+08,  2.453880572342397E+04,
2325886.500000000, A.D. 1655-Dec-17 00:00:00.0000, -2.343687788978343E+08,  6.740391265050126E+08,  1.284701155833683E+08,  2.799369120753543E-02,  7.250945036198430E+08,  2.540476646163633E+04,
2325896.500000000, A.D. 1655-Dec-27 00:00:00.0000, -2.453728506174971E+08,  6.710733777565954E+08,  1.248576950310870E+08,  2.800366520557620E-02,  7.253528507990291E+08,  2.626343417197870E+04,
2325906.500000000, A.D. 1656-Jan-06 00:00:00.0000, -2.563131958739375E+08,  6.679333865100644E+08,  1.212128472835945E+08,  2.801396926341191E-02,  7.256197472095908E+08,  2.711457389482577E+04,
2325916.500000000, A.D. 1656-Jan-16 00:00:00.0000, -2.671870477758245E+08,  6.646201621727765E+08,  1.175365541668442E+08,  2.802460042995453E-02,  7.258951164122430E+08,  2.795795432408078E+04,
2325926.500000000, A.D. 1656-Jan-26 00:00:00.0000, -2.779916653518206E+08,  6.611347630175384E+08,  1.138298045579069E+08,  2.803555566546853E-02,  7.261788796715494E+08,  2.879334750392738E+04,
2325936.500000000, A.D. 1656-Feb-05 00:00:00.0000, -2.887243344447783E+08,  6.574782955789082E+08,  1.100935939885678E+08,  2.804683184283941E-02,  7.264709559887760E+08,  2.962052873145629E+04,
2325946.500000000, A.D. 1656-Feb-15 00:00:00.0000, -2.993823685875111E+08,  6.536519140277181E+08,  1.063289242484336E+08,  2.805842574884381E-02,  7.267712621347909E+08,  3.043927666266660E+04,
2325956.500000000, A.D. 1656-Feb-25 00:00:00.0000, -3.099631098597912E+08,  6.496568195261235E+08,  1.025368029882957E+08,  2.807033408549048E-02,  7.270797126848004E+08,  3.124937355394425E+04,
2325966.500000000, A.D. 1656-Mar-06 00:00:00.0000, -3.204639297255902E+08,  6.454942595647767E+08,  9.871824332415709E+07,  2.808255347146070E-02,  7.273962200556550E+08,  3.205060551717022E+04,
2325976.500000000, A.D. 1656-Mar-16 00:00:00.0000, -3.308822298497905E+08,  6.411655272829127E+08,  9.487426344213682E+07,  2.809508044364553E-02,  7.277206945456705E+08,  3.284276279116525E+04,
2325986.500000000, A.D. 1656-Mar-26 00:00:00.0000, -3.412154428941905E+08,  6.366719607729782E+08,  9.100588620457900E+07,  2.810791145881486E-02,  7.280530443778586E+08,  3.362564013262169E+04,
2325996.500000000, A.D. 1656-Apr-05 00:00:00.0000, -3.514610332907692E+08,  6.320149423707668E+08,  8.711413875735712E+07,  2.812104289539172E-02,  7.283931757458844E+08,  3.439903689288437E+04,
2326006.500000000, A.D. 1656-Apr-15 00:00:00.0000, -3.616164979911110E+08,  6.271958979288856E+08,  8.320005213818616E+07,  2.813447105520953E-02,  7.287409928595846E+08,  3.516275697035582E+04,
2326016.500000000, A.D. 1656-Apr-25 00:00:00.0000, -3.716793671933064E+08,  6.222162960747095E+08,  7.926466088641837E+07,  2.814819216529290E-02,  7.290963979910929E+08,  3.591660894672091E+04,
2326026.500000000, A.D. 1656-May-05 00:00:00.0000, -3.816472050456645E+08,  6.170776474544275E+08,  7.530900265459183E+07,  2.816220237968125E-02,  7.294592915220749E+08,  3.666040614733159E+04,
2326036.500000000, A.D. 1656-May-15 00:00:00.0000, -3.915176103264495E+08,  6.117815039632480E+08,  7.133411782186460E+07,  2.817649778125706E-02,  7.298295719910854E+08,  3.739396661695502E+04,
2326046.500000000, A.D. 1656-May-25 00:00:00.0000, -4.012882170994145E+08,  6.063294579619751E+08,  6.734104910956377E+07,  2.819107438355666E-02,  7.302071361404693E+08,  3.811711305493940E+04,
2326056.500000000, A.D. 1656-Jun-04 00:00:00.0000, -4.109566953450306E+08,  6.007231414802974E+08,  6.333084119913074E+07,  2.820592813254873E-02,  7.305918789624310E+08,  3.882967271606239E+04,
2326066.500000000, A.D. 1656-Jun-14 00:00:00.0000, -4.205207515678154E+08,  5.949642254072274E+08,  5.930454035278949E+07,  2.822105490838141E-02,  7.309836937442846E+08,  3.953147738456800E+04,
2326076.500000000, A.D. 1656-Jun-24 00:00:00.0000, -4.299781293808596E+08,  5.890544186706485E+08,  5.526319403734446E+07,  2.823645052716433E-02,  7.313824721146166E+08,  4.022236355656450E+04,
2326086.500000000, A.D. 1656-Jul-04 00:00:00.0000, -4.393266100664896E+08,  5.829954674075559E+08,  5.120785055130652E+07,  2.825211074279112E-02,  7.317881040904894E+08,  4.090217240539195E+04,
2326096.500000000, A.D. 1656-Jul-14 00:00:00.0000, -4.485640131127781E+08,  5.767891541238219E+08,  4.713955865552974E+07,  2.826803124873523E-02,  7.322004781239580E+08,  4.157074979039287E+04,
2326106.500000000, A.D. 1656-Jul-24 00:00:00.0000, -4.576881967279409E+08,  5.704372968455981E+08,  4.305936720774204E+07,  2.828420767991154E-02,  7.326194811502889E+08,  4.222794654882900E+04,
2326116.500000000, A.D. 1656-Aug-03 00:00:00.0000, -4.666970583323309E+08,  5.639417482649726E+08,  3.896832480111358E+07,  2.830063561465627E-02,  7.330449986392444E+08,  4.287361878162813E+04,
2326126.500000000, A.D. 1656-Aug-13 00:00:00.0000, -4.755885350266411E+08,  5.573043948808194E+08,  3.486747940686610E+07,  2.831731057679367E-02,  7.334769146486146E+08,  4.350762800052750E+04,
2326136.500000000, A.D. 1656-Aug-23 00:00:00.0000, -4.843606040345978E+08,  5.505271561347890E+08,  3.075787802090916E+07,  2.833422803771431E-02,  7.339151118780481E+08,  4.412984102122278E+04,
2326146.500000000, A.D. 1656-Sep-02 00:00:00.0000, -4.930112831186084E+08,  5.436119835410973E+08,  2.664056631459761E+07,  2.835138341835322E-02,  7.343594717202913E+08,  4.474012956508124E+04,
2326156.500000000, A.D. 1656-Sep-12 00:00:00.0000, -5.015386309687675E+08,  5.365608598083614E+08,  2.251658828993171E+07,  2.836877209099703E-02,  7.348098743079954E+08,  4.533836985152875E+04,
2326166.500000000, A.D. 1656-Sep-22 00:00:00.0000, -5.099407475680430E+08,  5.293757979544275E+08,  1.838698593960983E+07,  2.838638938099753E-02,  7.352661985581037E+08,  4.592444251478716E+04,
2326176.500000000, A.D. 1656-Oct-02 00:00:00.0000, -5.182157745344167E+08,  5.220588404164465E+08,  1.425279891225699E+07,  2.840423056845872E-02,  7.357283222155467E+08,  4.649823250011720E+04,
2326186.500000000, A.D. 1656-Oct-12 00:00:00.0000, -5.263618954405119E+08,  5.146120581566324E+08,  1.011506418310061E+07,  2.842229088990455E-02,  7.361961218964427E+08,  4.705962914320232E+04,
2326196.500000000, A.D. 1656-Oct-22 00:00:00.0000, -5.343773361124476E+08,  5.070375497663735E+08,  5.974815730104417E+06,  2.844056554003039E-02,  7.366694731334618E+08,  4.760852646512183E+04,
2326206.500000000, A.D. 1656-Nov-01 00:00:00.0000, -5.422603649073018E+08,  4.993374405707785E+08,  1.833084215502888E+06,  2.845904967355630E-02,  7.371482504238323E+08,  4.814482337920702E+04,
2326216.500000000, A.D. 1656-Nov-11 00:00:00.0000, -5.500092929681863E+08,  4.915138817339069E+08, -2.309103327214777E+06,  2.847773840713486E-02,  7.376323272787554E+08,  4.866842377183380E+04,
2326226.500000000, A.D. 1656-Nov-21 00:00:00.0000, -5.576224744565237E+08,  4.835690493645881E+08, -6.450723800762773E+06,  2.849662682127118E-02,  7.381215762731379E+08,  4.917923648733816E+04,
2326236.500000000, A.D. 1656-Dec-01 00:00:00.0000, -5.650983067614115E+08,  4.755051436226768E+08, -1.059075834579751E+07,  2.851570996222028E-02,  7.386158690947386E+08,  4.967717523370957E+04,
2326246.500000000, A.D. 1656-Dec-11 00:00:00.0000, -5.724352306867670E+08,  4.673243878256730E+08, -1.472819263679954E+07,  2.853498284385464E-02,  7.391150765925418E+08,  5.016215856791107E+04,
2326256.500000000, A.D. 1656-Dec-21 00:00:00.0000, -5.796317306178509E+08,  4.590290275572844E+08, -1.886201717216942E+07,  2.855444044956519E-02,  7.396190688259966E+08,  5.063411003288453E+04,
2326266.500000000, A.D. 1656-Dec-31 00:00:00.0000, -5.866863346661156E+08,  4.506213297791213E+08, -2.299122755840367E+07,  2.857407773416906E-02,  7.401277151144304E+08,  5.109295802513086E+04,
2326276.500000000, A.D. 1657-Jan-10 00:00:00.0000, -5.935976147920176E+08,  4.421035819443301E+08, -2.711482478805345E+07,  2.859388962575694E-02,  7.406408840849026E+08,  5.153863569915407E+04,
2326286.500000000, A.D. 1657-Jan-20 00:00:00.0000, -6.003641869076093E+08,  4.334780911143157E+08, -3.123181551157549E+07,  2.861387102753957E-02,  7.411584437200288E+08,  5.197108101806164E+04,
2326296.500000000, A.D. 1657-Jan-30 00:00:00.0000, -6.069847109589674E+08,  4.247471830800195E+08, -3.534121230309540E+07,  2.863401681970499E-02,  7.416802614060895E+08,  5.239023674111856E+04,
2326306.500000000, A.D. 1657-Feb-09 00:00:00.0000, -6.134578909879293E+08,  4.159132014880771E+08, -3.944203391995440E+07,  2.865432186125172E-02,  7.422062039805130E+08,  5.279605031259451E+04,
2326316.500000000, A.D. 1657-Feb-19 00:00:00.0000, -6.197824751729633E+08,  4.069785069717542E+08, -4.353330555587569E+07,  2.867478099176234E-02,  7.427361377778141E+08,  5.318847366714125E+04,
2326326.500000000, A.D. 1657-Mar-01 00:00:00.0000, -6.259572558493748E+08,  3.979454762862892E+08, -4.761405908756925E+07,  2.869538903309034E-02,  7.432699286732887E+08,  5.356746298950058E+04,
2326336.500000000, A.D. 1657-Mar-11 00:00:00.0000, -6.319810695103188E+08,  3.888165014483169E+08, -5.168333331475899E+07,  2.871614079097872E-02,  7.438074421249360E+08,  5.393297865940793E+04,
2326346.500000000, A.D. 1657-Mar-21 00:00:00.0000, -6.378527967912824E+08,  3.795939888810965E+08, -5.574017419405606E+07,  2.873703105671590E-02,  7.443485432163529E+08,  5.428498543711047E+04,
2326356.500000000, A.D. 1657-Mar-31 00:00:00.0000, -6.435713624375792E+08,  3.702803585673672E+08, -5.978363506668270E+07,  2.875805460883234E-02,  7.448930967006783E+08,  5.462345246101422E+04,
2326366.500000000, A.D. 1657-Apr-10 00:00:00.0000, -6.491357352542394E+08,  3.608780432095506E+08, -6.381277687983957E+07,  2.877920621478768E-02,  7.454409670442942E+08,  5.494835324673286E+04,
2326376.500000000, A.D. 1657-Apr-20 00:00:00.0000, -6.545449280387414E+08,  3.513894873982240E+08, -6.782666840183380E+07,  2.880048063265764E-02,  7.459920184705197E+08,  5.525966564078441E+04,
2326386.500000000, A.D. 1657-Apr-30 00:00:00.0000, -6.597979974955636E+08,  3.418171467890601E+08, -7.182438643067493E+07,  2.882187261276367E-02,  7.465461150018213E+08,  5.555737157375950E+04,
2326396.500000000, A.D. 1657-May-10 00:00:00.0000, -6.648940441323400E+08,  3.321634872871149E+08, -7.580501599574964E+07,  2.884337689919009E-02,  7.471031204991124E+08,  5.584145676186817E+04,
2326406.500000000, A.D. 1657-May-20 00:00:00.0000, -6.698322121390731E+08,  3.224309842378820E+08, -7.976765055256391E+07,  2.886498823120715E-02,  7.476628986986110E+08,  5.611191053455627E+04,
2326416.500000000, A.D. 1657-May-30 00:00:00.0000, -6.746116892522577E+08,  3.126221216256191E+08, -8.371139217083152E+07,  2.888670134465667E-02,  7.482253132477320E+08,  5.636872581116588E+04,
2326426.500000000, A.D. 1657-Jun-09 00:00:00.0000, -6.792317066057479E+08,  3.027393912799349E+08, -8.763535171638957E+07,  2.890851097336788E-02,  7.487902277417605E+08,  5.661189930415974E+04,
2326436.500000000, A.D. 1657-Jun-19 00:00:00.0000, -6.836915385700119E+08,  2.927852920928443E+08, -9.153864902760442E+07,  2.893041185068373E-02,  7.493575057633848E+08,  5.684143180177104E+04,
2326446.500000000, A.D. 1657-Jun-29 00:00:00.0000, -6.879905025780498E+08,  2.827623292475008E+08, -9.542041308596852E+07,  2.895239871103382E-02,  7.499270109234407E+08,  5.705732812482896E+04,
2326456.500000000, A.D. 1657-Jul-09 00:00:00.0000, -6.921279589370687E+08,  2.726730134573008E+08, -9.927978218046758E+07,  2.897446629147538E-02,  7.504986069008251E+08,  5.725959706335551E+04,
2326466.500000000, A.D. 1657-Jul-19 00:00:00.0000, -6.961033106271306E+08,  2.625198602153983E+08, -1.031159040659857E+08,  2.899660933322468E-02,  7.510721574821619E+08,  5.744825136818036E+04,
2326476.500000000, A.D. 1657-Jul-29 00:00:00.0000, -6.999160030870572E+08,  2.523053890551767E+08, -1.069279361158006E+08,  2.901882258317620E-02,  7.516475266011527E+08,  5.762330768814050E+04,
2326486.500000000, A.D. 1657-Aug-08 00:00:00.0000, -7.035655239875262E+08,  2.420321228217523E+08, -1.107150454680502E+08,  2.904110079538561E-02,  7.522245783769886E+08,  5.778478644747873E+04,
2326496.500000000, A.D. 1657-Aug-18 00:00:00.0000, -7.070514029913874E+08,  2.317025869544490E+08, -1.144764091660512E+08,  2.906343873249458E-02,  7.528031771512568E+08,  5.793271166416560E+04,
2326506.500000000, A.D. 1657-Aug-28 00:00:00.0000, -7.103732115011930E+08,  2.213193087799729E+08, -1.182112142923035E+08,  2.908583116707181E-02,  7.533831875226741E+08,  5.806711070831674E+04,
2326516.500000000, A.D. 1657-Sep-07 00:00:00.0000, -7.135305623948622E+08,  2.108848168157386E+08, -1.219186580963092E+08,  2.910827288287935E-02,  7.539644743798879E+08,  5.818801420087329E+04,
2326526.500000000, A.D. 1657-Sep-17 00:00:00.0000, -7.165231097512960E+08,  2.004016400842911E+08, -1.255979481167893E+08,  2.913075867612815E-02,  7.545469029339988E+08,  5.829545598376478E+04,
2326536.500000000, A.D. 1657-Sep-27 00:00:00.0000, -7.193505485650315E+08,  1.898723074394672E+08, -1.292483022978996E+08,  2.915328335667651E-02,  7.551303387496020E+08,  5.838947287150014E+04,
2326546.500000000, A.D. 1657-Oct-07 00:00:00.0000, -7.220126144499949E+08,  1.792993469030861E+08, -1.328689490992367E+08,  2.917584174914119E-02,  7.557146477735666E+08,  5.847010449386659E+04,
2326556.500000000, A.D. 1657-Oct-17 00:00:00.0000, -7.245090833342239E+08,  1.686852850121680E+08, -1.364591276002160E+08,  2.919842869397903E-02,  7.562996963630526E+08,  5.853739328289899E+04,
2326566.500000000, A.D. 1657-Oct-27 00:00:00.0000, -7.268397711466591E+08,  1.580326461773067E+08, -1.400180875992071E+08,  2.922103904857535E-02,  7.568853513137038E+08,  5.859138451305553E+04,
2326576.500000000, A.D. 1657-Nov-06 00:00:00.0000, -7.290045334966761E+08,  1.473439520525980E+08, -1.435450897076711E+08,  2.924366768835525E-02,  7.574714798884299E+08,  5.863212637851772E+04,
2326586.500000000, A.D. 1657-Nov-16 00:00:00.0000, -7.310032653468472E+08,  1.366217209176189E+08, -1.470394054395120E+08,  2.926630950792634E-02,  7.580579498470088E+08,  5.865967006393302E+04,
2326596.500000000, A.D. 1657-Nov-26 00:00:00.0000, -7.328359006787659E+08,  1.258684670718899E+08, -1.505003172956193E+08,  2.928895942223346E-02,  7.586446294759936E+08,  5.867406973513110E+04,
2326606.500000000, A.D. 1657-Dec-06 00:00:00.0000, -7.345024121519976E+08,  1.150867002418579E+08, -1.539271188436415E+08,  2.931161236770997E-02,  7.592313876185353E+08,  5.867538255058087E+04,
2326616.500000000, A.D. 1657-Dec-16 00:00:00.0000, -7.360028107563078E+08,  1.042789250012432E+08, -1.573191147930095E+08,  2.933426330341808E-02,  7.598180937039183E+08,  5.866366851878860E+04,
2326626.500000000, A.D. 1657-Dec-26 00:00:00.0000, -7.373371454549972E+08,  9.344764020445797E+07, -1.606756210640302E+08,  2.935690721206433E-02,  7.604046177738647E+08,  5.863899004062488E+04,
2326636.500000000, A.D. 1658-Jan-05 00:00:00.0000, -7.385055028192195E+08,  8.259533843058890E+07, -1.639959648506593E+08,  2.937953910085025E-02,  7.609908305045669E+08,  5.860141157976442E+04,
2326646.500000000, A.D. 1658-Jan-15 00:00:00.0000, -7.395080066559793E+08,  7.172450543688168E+07, -1.672794846779890E+08,  2.940215400225204E-02,  7.615766032268840E+08,  5.855099961789694E+04,
2326656.500000000, A.D. 1658-Jan-25 00:00:00.0000, -7.403448176321561E+08,  6.083761962232686E+07, -1.705255304555191E+08,  2.942474697482315E-02,  7.621618079471298E+08,  5.848782279667709E+04,
2326666.500000000, A.D. 1658-Feb-04 00:00:00.0000, -7.410161328957757E+08,  4.993715150244409E+07, -1.737334635268472E+08,  2.944731310406746E-02,  7.627463173696890E+08,  5.841195212103269E+04,
2326676.500000000, A.D. 1658-Feb-14 00:00:00.0000, -7.415221856946852E+08,  3.902556319628758E+07, -1.769026567159145E+08,  2.946984750338191E-02,  7.633300049214358E+08,  5.832346109397457E+04,
2326686.500000000, A.D. 1658-Feb-24 00:00:00.0000, -7.418632449919139E+08,  2.810530792604289E+07, -1.800324943694925E+08,  2.949234531502501E-02,  7.639127447768178E+08,  5.822242572784565E+04,
2326696.500000000, A.D. 1658-Mar-06 00:00:00.0000, -7.420396150777680E+08,  1.717882952878891E+07, -1.831223723959512E+08,  2.951480171109583E-02,  7.644944118832150E+08,  5.810892461503107E+04,
2326706.500000000, A.D. 1658-Mar-16 00:00:00.0000, -7.420516351792971E+08,  6.248561981122181E+06, -1.861716983005656E+08,  2.953721189453495E-02,  7.650748819868662E+08,  5.798303890147653E+04,
2326716.500000000, A.D. 1658-Mar-26 00:00:00.0000, -7.418996790654747E+08, -4.683071062995762E+06, -1.891798912163731E+08,  2.955957110005748E-02,  7.656540316570365E+08,  5.784485199087676E+04,
2326726.500000000, A.D. 1658-Apr-05 00:00:00.0000, -7.415841546473383E+08, -1.561365672260018E+07, -1.921463819300945E+08,  2.958187459496612E-02,  7.662317383070766E+08,  5.769444925668147E+04,
2326736.500000000, A.D. 1658-Apr-15 00:00:00.0000, -7.411055035740237E+08, -2.654079332918305E+07, -1.950706129034951E+08,  2.960411767986934E-02,  7.668078802130263E+08,  5.753191783243715E+04,
2326746.500000000, A.D. 1658-Apr-25 00:00:00.0000, -7.404642008255178E+08, -3.746209085550141E+07, -1.979520382905007E+08,  2.962629568932813E-02,  7.673823365303650E+08,  5.735734644925733E+04,
2326756.500000000, A.D. 1658-May-05 00:00:00.0000, -7.396607543027738E+08, -4.837517133389539E+07, -2.007901239502975E+08,  2.964840399244821E-02,  7.679549873093526E+08,  5.717082531389491E+04,
2326766.500000000, A.D. 1658-May-15 00:00:00.0000, -7.386957044156443E+08, -5.927766926415394E+07, -2.035843474565839E+08,  2.967043799342748E-02,  7.685257135092087E+08,  5.697244598817761E+04,
2326776.500000000, A.D. 1658-May-25 00:00:00.0000, -7.375696236687124E+08, -7.016723201121899E+07, -2.063341981029962E+08,  2.969239313205392E-02,  7.690943970110098E+08,  5.676230127504135E+04,
2326786.500000000, A.D. 1658-Jun-04 00:00:00.0000, -7.362831162460885E+08, -8.104152019351530E+07, -2.090391769053741E+08,  2.971426488419551E-02,  7.696609206303794E+08,  5.654048531203830E+04,
2326796.500000000, A.D. 1658-Jun-14 00:00:00.0000, -7.348368175967981E+08, -9.189820806133243E+07, -2.116987966016935E+08,  2.973604876234329E-02,  7.702251681315529E+08,  5.630709368764560E+04,
2326806.500000000, A.D. 1658-Jun-24 00:00:00.0000, -7.332313940202155E+08, -1.027349838646667E+08, -2.143125816492569E+08,  2.975774031617163E-02,  7.707870242418921E+08,  5.606222344225832E+04,
2326816.500000000, A.D. 1658-Jul-04 00:00:00.0000, -7.314675422515682E+08, -1.135495502112741E+08, -2.168800682192678E+08,  2.977933513311189E-02,  7.713463746667424E+08,  5.580597315720271E+04,
2326826.500000000, A.D. 1658-Jul-14 00:00:00.0000, -7.295459890486085E+08, -1.243396244149832E+08, -2.194008041894759E+08,  2.980082883897876E-02,  7.719031061056564E+08,  5.553844311941269E+04,
2326836.500000000, A.D. 1658-Jul-24 00:00:00.0000, -7.274674907799113E+08, -1.351029388334709E+08, -2.218743491350820E+08,  2.982221709865380E-02,  7.724571062701004E+08,  5.525973543230111E+04,
