

*******************************************************************************
Ephemeris / WWW_USER Fri May 20 09:01:24 2022 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: 1869 Philoctetes (4596 P-L)     {source: JPL#41}
Center body name: Solar System Barycenter (0)     {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 1800-Jan-01 00:00:00.0000 TDB
Stop  time      : A.D. 2022-Jul-19 00:00:00.0000 TDB
Step-size       : 86400 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : (undefined)                                                  
Small perturbers: Yes                             {source: SB441-N16}
Output units    : KM-D
Output type     : GEOMETRIC cartesian states
Output format   : 1 (position only)
Reference frame : ICRF
*******************************************************************************
Initial IAU76/J2000 heliocentric ecliptic osculating elements (au, days, deg.):
  EPOCH=  2457674.5 ! 2016-Oct-13.00 (TDB)         Residual RMS= .23549        
   EC= .06721676546177675  QR= 4.873221478839133   TP= 2459361.9560429589      
   OM= 43.98506129696147   W=  321.12690097567     IN= 3.974391329274077       
  Equivalent ICRF heliocentric cartesian coordinates (au, au/d):
   X=-4.143049278342413E+00  Y=-3.326178754809769E+00  Z=-1.421274693950979E+00
  VX= 4.903049947553474E-03 VY=-4.542409104105552E-03 VZ=-2.508675914587825E-03
Asteroid physical parameters (km, seconds, rotational period in hours):        
   GM= n.a.                RAD= 11.3275            ROTPER= n.a.                
   H= 11.15                G= .150                 B-V= n.a.                   
                           ALBEDO= .104            STYP= n.a.                  
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,
**************************************************************************************************************************
$$SOE
2386236.500000000, A.D. 1821-Mar-12 00:00:00.0000,  4.673296003933572E+07,  7.110061545666336E+08,  3.481820062744561E+08,
2386296.500000000, A.D. 1821-May-11 00:00:00.0000, -1.986625072500988E+07,  7.136126323791182E+08,  3.531256606539819E+08,
2386356.500000000, A.D. 1821-Jul-10 00:00:00.0000, -8.633064538431746E+07,  7.111807057945639E+08,  3.555762221752164E+08,
2386416.500000000, A.D. 1821-Sep-08 00:00:00.0000, -1.521982166305713E+08,  7.037895635040926E+08,  3.555474046493036E+08,
2386476.500000000, A.D. 1821-Nov-07 00:00:00.0000, -2.170221878059377E+08,  6.915498322460595E+08,  3.530692670071288E+08,
2386536.500000000, A.D. 1822-Jan-06 00:00:00.0000, -2.803731680764768E+08,  6.746013534170085E+08,  3.481872343683223E+08,
2386596.500000000, A.D. 1822-Mar-07 00:00:00.0000, -3.418409737610284E+08,  6.531109614581558E+08,  3.409611016829082E+08,
2386656.500000000, A.D. 1822-May-06 00:00:00.0000, -4.010361470446550E+08,  6.272702983093346E+08,  3.314640390575997E+08,
2386716.500000000, A.D. 1822-Jul-05 00:00:00.0000, -4.575912000852169E+08,  5.972936787069719E+08,  3.197816065736053E+08,
2386776.500000000, A.D. 1822-Sep-03 00:00:00.0000, -5.111616321491832E+08,  5.634160324625653E+08,  3.060107947989832E+08,
2386836.500000000, A.D. 1822-Nov-02 00:00:00.0000, -5.614267423817209E+08,  5.258909398575559E+08,  2.902591003093721E+08,
2386896.500000000, A.D. 1823-Jan-01 00:00:00.0000, -6.080902731174382E+08,  4.849887608211304E+08,  2.726436381075796E+08,
2386956.500000000, A.D. 1823-Mar-02 00:00:00.0000, -6.508809123850789E+08,  4.409948608074070E+08,  2.532902938117883E+08,
2387016.500000000, A.D. 1823-May-01 00:00:00.0000, -6.895526930266826E+08,  3.942079368543548E+08,  2.323329200714006E+08,
2387076.500000000, A.D. 1823-Jun-30 00:00:00.0000, -7.238852997101848E+08,  3.449384403875669E+08,  2.099125754826291E+08,
2387136.500000000, A.D. 1823-Aug-29 00:00:00.0000, -7.536843136233504E+08,  2.935070810441086E+08,  1.861767998433724E+08,
2387196.500000000, A.D. 1823-Oct-28 00:00:00.0000, -7.787814169286176E+08,  2.402434111157460E+08,  1.612789273065179E+08,
2387256.500000000, A.D. 1823-Dec-27 00:00:00.0000, -7.990345720647055E+08,  1.854844785437022E+08,  1.353774319935809E+08,
2387316.500000000, A.D. 1824-Feb-25 00:00:00.0000, -8.143281830698956E+08,  1.295735339946578E+08,  1.086352990380232E+08,
2387376.500000000, A.D. 1824-Apr-25 00:00:00.0000, -8.245732604938735E+08,  7.285877665504755E+07,  8.121941517873599E+07,
2387436.500000000, A.D. 1824-Jun-24 00:00:00.0000, -8.297075954987803E+08,  1.569213129339634E+07,  5.329997540620362E+07,
2387496.500000000, A.D. 1824-Aug-23 00:00:00.0000, -8.296959421999545E+08, -4.157196190422541E+07,  2.504989591142737E+07,
2387556.500000000, A.D. 1824-Oct-22 00:00:00.0000, -8.245302149173590E+08, -9.857776329548472E+07, -3.355774763185115E+06,
2387616.500000000, A.D. 1824-Dec-21 00:00:00.0000, -8.142297090861317E+08, -1.549694666474223E+08, -3.174045148539406E+07,
2387676.500000000, A.D. 1825-Feb-19 00:00:00.0000, -7.988413303203411E+08, -2.103924623266154E+08, -5.992662309470211E+07,
