            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,
2383356.500000000, A.D. 1813-Apr-23 00:00:00.0000, -6.803840661490701E+08, -1.906189321149504E+08, -2.472038272356716E+08,
2383416.500000000, A.D. 1813-Jun-22 00:00:00.0000, -6.508654152483414E+08, -2.399573313344179E+08, -2.865901605486783E+08,
2383476.500000000, A.D. 1813-Aug-21 00:00:00.0000, -6.158678275795956E+08, -2.872732775889149E+08, -3.235638320384215E+08,
2383536.500000000, A.D. 1813-Oct-20 00:00:00.0000, -5.757297708988419E+08, -3.321892292724678E+08, -3.578369132068000E+08,
2383596.500000000, A.D. 1813-Dec-19 00:00:00.0000, -5.308287765429754E+08, -3.743551551658126E+08, -3.891500680431052E+08,
2383656.500000000, A.D. 1814-Feb-17 00:00:00.0000, -4.815764885500061E+08, -4.134509545627790E+08, -4.172740667683480E+08,
2383716.500000000, A.D. 1814-Apr-18 00:00:00.0000, -4.284136257161459E+08, -4.491883763514575E+08, -4.420108528077409E+08,
2383776.500000000, A.D. 1814-Jun-17 00:00:00.0000, -3.718049442460942E+08, -4.813124565448014E+08, -4.631941886992307E+08,
2383836.500000000, A.D. 1814-Aug-16 00:00:00.0000, -3.122342930979719E+08, -5.096025076240581E+08, -4.806899269388206E+08,
2383896.500000000, A.D. 1814-Oct-15 00:00:00.0000, -2.501998215854417E+08, -5.338726838287004E+08, -4.943959276622250E+08,
2383956.500000000, A.D. 1814-Dec-14 00:00:00.0000, -1.862093877174035E+08, -5.539721735819666E+08, -5.042416749251648E+08,
2384016.500000000, A.D. 1815-Feb-12 00:00:00.0000, -1.207762135164773E+08, -5.697850606640368E+08, -5.101876361940537E+08,
2384076.500000000, A.D. 1815-Apr-13 00:00:00.0000, -5.441481652163160E+07, -5.812298980541854E+08, -5.122244059270900E+08,
2384136.500000000, A.D. 1815-Jun-12 00:00:00.0000,  1.236277252444342E+07, -5.882590334441209E+08, -5.103716647336127E+08,
2384196.500000000, A.D. 1815-Aug-11 00:00:00.0000,  7.905049912485003E+07, -5.908577363222661E+08, -5.046770031450130E+08,
2384256.500000000, A.D. 1815-Oct-10 00:00:00.0000,  1.451514785452054E+08, -5.890431620860547E+08, -4.952146398408772E+08,
2384316.500000000, A.D. 1815-Dec-09 00:00:00.0000,  2.101809029797311E+08, -5.828631856772050E+08, -4.820840586669117E+08,
2384376.500000000, A.D. 1816-Feb-07 00:00:00.0000,  2.736686837819487E+08, -5.723951359117360E+08, -4.654085919303892E+08,
2384436.500000000, A.D. 1816-Apr-07 00:00:00.0000,  3.351618395895273E+08, -5.577444648716409E+08, -4.453339799002459E+08,
2384496.500000000, A.D. 1816-Jun-06 00:00:00.0000,  3.942266494191922E+08, -5.390433645434022E+08, -4.220269108698479E+08,
2384556.500000000, A.D. 1816-Aug-05 00:00:00.0000,  4.504505972202791E+08, -5.164493520677996E+08, -3.956735596007541E+08,
2384616.500000000, A.D. 1816-Oct-04 00:00:00.0000,  5.034441326641451E+08, -4.901438366431293E+08, -3.664781339112768E+08,
2384676.500000000, A.D. 1816-Dec-03 00:00:00.0000,  5.528422639669788E+08, -4.603306841263288E+08, -3.346614381963722E+08,
2384736.500000000, A.D. 1817-Feb-01 00:00:00.0000,  5.983060037716253E+08, -4.272347707829725E+08, -3.004594441963721E+08,
2384796.500000000, A.D. 1817-Apr-02 00:00:00.0000,  6.395236988288878E+08, -3.911005412627382E+08, -2.641218813955395E+08,
2384856.500000000, A.D. 1817-Jun-01 00:00:00.0000,  6.762122524809200E+08, -3.521905668582233E+08, -2.259108386096660E+08,
2384916.500000000, A.D. 1817-Jul-31 00:00:00.0000,  7.081182573824643E+08, -3.107841018095591E+08, -1.860993722458355E+08,
2384976.500000000, A.D. 1817-Sep-29 00:00:00.0000,  7.350190546493256E+08, -2.671756276214686E+08, -1.449701131599301E+08,
2385036.500000000, A.D. 1817-Nov-28 00:00:00.0000,  7.567237379187442E+08, -2.216733898365870E+08, -1.028138715291068E+08,
2385096.500000000, A.D. 1818-Jan-27 00:00:00.0000,  7.730740953125514E+08, -1.745979129884931E+08, -5.992822756276490E+07,
2385156.500000000, A.D. 1818-Mar-28 00:00:00.0000,  7.839455040988193E+08, -1.262804829686241E+08, -1.661610125622310E+07,
2385216.500000000, A.D. 1818-May-27 00:00:00.0000,  7.892477822067888E+08, -7.706159043844436E+07,  2.681570535035078E+07,
2385276.500000000, A.D. 1818-Jul-26 00:00:00.0000,  7.889259875872430E+08, -2.728932777454276E+07,  7.005800110842992E+07,
2385336.500000000, A.D. 1818-Sep-24 00:00:00.0000,  7.829611543459545E+08,  2.268228120983075E+07,  1.128007459477854E+08,
2385396.500000000, A.D. 1818-Nov-23 00:00:00.0000,  7.713709673111920E+08,  7.249502705319057E+07,  1.547346475073822E+08,
2385456.500000000, A.D. 1819-Jan-22 00:00:00.0000,  7.542103591423253E+08,  1.217883453308768E+08,  1.955528228421076E+08,
2385516.500000000, A.D. 1819-Mar-23 00:00:00.0000,  7.315720031472923E+08,  1.702012430696640E+08,  2.349525300904580E+08,
2385576.500000000, A.D. 1819-May-22 00:00:00.0000,  7.035866899677752E+08,  2.173743393624476E+08,  2.726369826887051E+08,
2385636.500000000, A.D. 1819-Jul-21 00:00:00.0000,  6.704235680674733E+08,  2.629520166361508E+08,  3.083172466016876E+08,
2385696.500000000, A.D. 1819-Sep-19 00:00:00.0000,  6.322902085936528E+08,  3.065846926586638E+08,  3.417142209288493E+08,
2385756.500000000, A.D. 1819-Nov-18 00:00:00.0000,  5.894324668202796E+08,  3.479312144270554E+08,  3.725606998870247E+08,
2385816.500000000, A.D. 1820-Jan-17 00:00:00.0000,  5.421341075401684E+08,  3.866613764935821E+08,  4.006035153725203E+08,
2385876.500000000, A.D. 1820-Mar-17 00:00:00.0000,  4.907161581186559E+08,  4.224585462982389E+08,  4.256057420834546E+08,
2385936.500000000, A.D. 1820-May-16 00:00:00.0000,  4.355359375431239E+08,  4.550223934902793E+08,  4.473489511857533E+08,
2385996.500000000, A.D. 1820-Jul-15 00:00:00.0000,  3.769857372031131E+08,  4.840717036972976E+08,  4.656354982706169E+08,
2386056.500000000, A.D. 1820-Sep-13 00:00:00.0000,  3.154911086595386E+08,  5.093472489700913E+08,  4.802908141335340E+08,
2386116.500000000, A.D. 1820-Nov-12 00:00:00.0000,  2.515087227432921E+08,  5.306146801562807E+08,  4.911656622684445E+08,
2386176.500000000, A.D. 1821-Jan-11 00:00:00.0000,  1.855237643331673E+08,  5.476674073971846E+08,  4.981383305050159E+08,
2386236.500000000, A.D. 1821-Mar-12 00:00:00.0000,  1.180468510546433E+08,  5.603294202323687E+08,  5.011167157830160E+08,
2386296.500000000, A.D. 1821-May-11 00:00:00.0000,  4.961045416504651E+07,  5.684579872660143E+08,  5.000402422332754E+08,
2386356.500000000, A.D. 1821-Jul-10 00:00:00.0000, -1.923518309191205E+07,  5.719461789499098E+08,  4.948815649855696E+08,
2386416.500000000, A.D. 1821-Sep-08 00:00:00.0000, -8.792661488846423E+07,  5.707251516092291E+08,  4.856480112147793E+08,
2386476.500000000, A.D. 1821-Nov-07 00:00:00.0000, -1.558922173528731E+08,  5.647661185258493E+08,  4.723826931120964E+08,
2386536.500000000, A.D. 1822-Jan-06 00:00:00.0000, -2.225576329110987E+08,  5.540819386855472E+08,  4.551652381490921E+08,
2386596.500000000, A.D. 1822-Mar-07 00:00:00.0000, -2.873515680347411E+08,  5.387282593115257E+08,  4.341120907709439E+08,
2386656.500000000, A.D. 1822-May-06 00:00:00.0000, -3.497118623965830E+08,  5.188041522595426E+08,  4.093763430135427E+08,
2386716.500000000, A.D. 1822-Jul-05 00:00:00.0000, -4.090917260947791E+08,  4.944521802771950E+08,  3.811470454735718E+08,
2386776.500000000, A.D. 1822-Sep-03 00:00:00.0000, -4.649660479893913E+08,  4.658578570946276E+08,  3.496479874976143E+08,
2386836.500000000, A.D. 1822-Nov-02 00:00:00.0000, -5.168376356266241E+08,  4.332484772845223E+08,  3.151359368735502E+08,
2386896.500000000, A.D. 1823-Jan-01 00:00:00.0000, -5.642432590344591E+08,  3.968912977190214E+08,  2.778983390957153E+08,
2386956.500000000, A.D. 1823-Mar-02 00:00:00.0000, -6.067593595080360E+08,  3.570910778546516E+08,  2.382504988956474E+08,
2387016.500000000, A.D. 1823-May-01 00:00:00.0000, -6.440073051218008E+08,  3.141870102756630E+08,  1.965322895315262E+08,
2387076.500000000, A.D. 1823-Jun-30 00:00:00.0000, -6.756580495857246E+08,  2.685490935476071E+08,  1.531044439143304E+08,
2387136.500000000, A.D. 1823-Aug-29 00:00:00.0000, -7.014360920406158E+08,  2.205739978869459E+08,  1.083444906976752E+08,
2387196.500000000, A.D. 1823-Oct-28 00:00:00.0000, -7.211226525989546E+08,  1.706805184663529E+08,  6.264242612954129E+07,
2387256.500000000, A.D. 1823-Dec-27 00:00:00.0000, -7.345579931492983E+08,  1.193047101121092E+08,  1.639620979075954E+07,
2387316.500000000, A.D. 1824-Feb-25 00:00:00.0000, -7.416428309496790E+08,  6.689480622947871E+07, -2.999282037330675E+07,
2387376.500000000, A.D. 1824-Apr-25 00:00:00.0000, -7.423388431445007E+08,  1.390602549451523E+07, -7.612451942864515E+07,
2387436.500000000, A.D. 1824-Jun-24 00:00:00.0000, -7.366682762568576E+08, -3.920461331036866E+07, -1.216043956452912E+08,
2387496.500000000, A.D. 1824-Aug-23 00:00:00.0000, -7.247126871803370E+08, -9.198336640081748E+07, -1.660478726415342E+08,
2387556.500000000, A.D. 1824-Oct-22 00:00:00.0000, -7.066108793978268E+08, -1.439846396799173E+08, -2.090842781374487E+08,
2387616.500000000, A.D. 1824-Dec-21 00:00:00.0000, -6.825561310280981E+08, -1.947755728051867E+08, -2.503604973438844E+08,
2387676.500000000, A.D. 1825-Feb-19 00:00:00.0000, -6.527927948702612E+08, -2.439402551943064E+08, -2.895442329186907E+08,
2387736.500000000, A.D. 1825-Apr-20 00:00:00.0000, -6.176123776541662E+08, -2.910835263966581E+08, -3.263268398346124E+08,
2387796.500000000, A.D. 1825-Jun-19 00:00:00.0000, -5.773492114805641E+08, -3.358343199360230E+08, -3.604257142200583E+08,
2387856.500000000, A.D. 1825-Aug-18 00:00:00.0000, -5.323758358778298E+08, -3.778485249334346E+08, -3.915862319141921E+08,
2387916.500000000, A.D. 1825-Oct-17 00:00:00.0000, -4.830981800180917E+08, -4.168113522614814E+08, -4.195832289733901E+08,
2387976.500000000, A.D. 1825-Dec-16 00:00:00.0000, -4.299506550358527E+08, -4.524392237010134E+08, -4.442220567527789E+08,
2388036.500000000, A.D. 1826-Feb-14 00:00:00.0000, -3.733912492642680E+08, -4.844811899856909E+08, -4.653392296295527E+08,
2388096.500000000, A.D. 1826-Apr-15 00:00:00.0000, -3.138966995574095E+08, -5.127199071181001E+08, -4.828026976857753E+08,
2388156.500000000, A.D. 1826-Jun-14 00:00:00.0000, -2.519578010924582E+08, -5.369722029408852E+08, -4.965117773284115E+08,
2388216.500000000, A.D. 1826-Aug-13 00:00:00.0000, -1.880749134520577E+08, -5.570892808911903E+08, -5.063967930734410E+08,
2388276.500000000, A.D. 1826-Oct-12 00:00:00.0000, -1.227537073273326E+08, -5.729565914998591E+08, -5.124184586731102E+08,
2388336.500000000, A.D. 1826-Dec-11 00:00:00.0000, -5.650116846942575E+07, -5.844934186578318E+08, -5.145670388622968E+08,
2388396.500000000, A.D. 1827-Feb-09 00:00:00.0000,  1.017811842090286E+07, -5.916522253927770E+08, -5.128613367249452E+08,
2388456.500000000, A.D. 1827-Apr-10 00:00:00.0000,  7.678539491838740E+07, -5.944178002763172E+08, -5.073475440384293E+08,
2388516.500000000, A.D. 1827-Jun-09 00:00:00.0000,  1.428308655909805E+08, -5.928062354222003E+08, -4.980979773242294E+08,
2388576.500000000, A.D. 1827-Aug-08 00:00:00.0000,  2.078365588446168E+08, -5.868637770496044E+08, -4.852097376974328E+08,
2388636.500000000, A.D. 1827-Oct-07 00:00:00.0000,  2.713389187549774E+08, -5.766655795436072E+08, -4.688033198295293E+08,
2388696.500000000, A.D. 1827-Dec-06 00:00:00.0000,  3.328911422263733E+08, -5.623143873224795E+08, -4.490211867509798E+08,
